"cc_iso3c","ref_year","variable","value"
"BWA",2022,"odin_economic_openness",24.5
"BWA",2022,"odin_environmental_coverage",6
"BWA",2022,"odin_environmental_openness",9
"LSO",2022,"odin_social_coverage",20.5
"LSO",2022,"odin_social_openness",20
"LSO",2022,"odin_economic_coverage",8
"LSO",2022,"odin_economic_openness",16
"LSO",2022,"odin_environmental_coverage",8
"LSO",2022,"odin_environmental_openness",8
"NAM",2022,"odin_social_coverage",12.5
"NAM",2022,"odin_social_openness",19.5
"NAM",2022,"odin_economic_coverage",15
"NAM",2022,"odin_economic_openness",17
"NAM",2022,"odin_environmental_coverage",6.5
"NAM",2022,"odin_environmental_openness",7
"ZAF",2022,"odin_social_coverage",17
"ZAF",2022,"odin_social_openness",27
"ZAF",2022,"odin_economic_coverage",16.5
"ZAF",2022,"odin_economic_openness",19.5
"ZAF",2022,"odin_environmental_coverage",9
"ZAF",2022,"odin_environmental_openness",16.5
"SWZ",2022,"odin_social_coverage",5.5
"SWZ",2022,"odin_social_openness",10
"SWZ",2022,"odin_economic_coverage",7
"SWZ",2022,"odin_economic_openness",8
"SWZ",2022,"odin_environmental_coverage",1
"SWZ",2022,"odin_environmental_openness",2
"BEN",2022,"odin_social_coverage",21
"BEN",2022,"odin_social_openness",32.5
"BEN",2022,"odin_economic_coverage",16
"BEN",2022,"odin_economic_openness",19.5
"BEN",2022,"odin_environmental_coverage",5.5
"BEN",2022,"odin_environmental_openness",13.5
"BFA",2022,"odin_social_coverage",19.5
"BFA",2022,"odin_social_openness",27
"BFA",2022,"odin_economic_coverage",14
"BFA",2022,"odin_economic_openness",23.5
"BFA",2022,"odin_environmental_coverage",6.5
"BFA",2022,"odin_environmental_openness",12.5
"CPV",2022,"odin_social_coverage",14.5
"CPV",2022,"odin_social_openness",24.5
"CPV",2022,"odin_economic_coverage",20
"CPV",2022,"odin_economic_openness",22
"CPV",2022,"odin_environmental_coverage",7.5
"CPV",2022,"odin_environmental_openness",5
"CIV",2022,"odin_social_coverage",5.5
"CIV",2022,"odin_social_openness",12
"CIV",2022,"odin_economic_coverage",4.5
"CIV",2022,"odin_economic_openness",8
"CIV",2022,"odin_environmental_coverage",4
"CIV",2022,"odin_environmental_openness",6.5
"GMB",2022,"odin_social_coverage",19
"GMB",2022,"odin_social_openness",23
"GMB",2022,"odin_economic_coverage",18
"GMB",2022,"odin_economic_openness",23
"GMB",2022,"odin_environmental_coverage",5
"GMB",2022,"odin_environmental_openness",8
"GHA",2022,"odin_social_coverage",20.5
"GHA",2022,"odin_social_openness",19
"GHA",2022,"odin_economic_coverage",19
"GHA",2022,"odin_economic_openness",15.5
"GHA",2022,"odin_environmental_coverage",6.5
"GHA",2022,"odin_environmental_openness",6
"GIN",2022,"odin_social_coverage",25.5
"GIN",2022,"odin_social_openness",18.5
"GIN",2022,"odin_economic_coverage",16.5
"GIN",2022,"odin_economic_openness",14
"GIN",2022,"odin_environmental_coverage",10
"GIN",2022,"odin_environmental_openness",9.5
"LBR",2022,"odin_social_coverage",13
"LBR",2022,"odin_social_openness",19
"LBR",2022,"odin_economic_coverage",9
"LBR",2022,"odin_economic_openness",19
"LBR",2022,"odin_environmental_coverage",6
"LBR",2022,"odin_environmental_openness",13
"MLI",2022,"odin_social_coverage",21.5
"MLI",2022,"odin_social_openness",18
"MLI",2022,"odin_economic_coverage",16.5
"MLI",2022,"odin_economic_openness",12.5
"MLI",2022,"odin_environmental_coverage",8
"MLI",2022,"odin_environmental_openness",6.5
"MRT",2022,"odin_social_coverage",15
"MRT",2022,"odin_social_openness",15
"MRT",2022,"odin_economic_coverage",16
"MRT",2022,"odin_economic_openness",22
"MRT",2022,"odin_environmental_coverage",8.5
"MRT",2022,"odin_environmental_openness",6.5
"NER",2022,"odin_social_coverage",18
"NER",2022,"odin_social_openness",19
"NER",2022,"odin_economic_coverage",12
"NER",2022,"odin_economic_openness",12
"NER",2022,"odin_environmental_coverage",7
"NER",2022,"odin_environmental_openness",7
"NGA",2022,"odin_social_coverage",23
"NGA",2022,"odin_social_openness",21
"NGA",2022,"odin_economic_coverage",18.5
"NGA",2022,"odin_economic_openness",20.5
"NGA",2022,"odin_environmental_coverage",6
"NGA",2022,"odin_environmental_openness",6
"SEN",2022,"odin_social_coverage",23
"SEN",2022,"odin_social_openness",28
"SEN",2022,"odin_economic_coverage",18.5
"SEN",2022,"odin_economic_openness",18.5
"SEN",2022,"odin_environmental_coverage",6.5
"SEN",2022,"odin_environmental_openness",7.5
"SLE",2022,"odin_social_coverage",26
"SLE",2022,"odin_social_openness",26
"SLE",2022,"odin_economic_coverage",13.5
"SLE",2022,"odin_economic_openness",19.5
"SLE",2022,"odin_environmental_coverage",6
"SLE",2022,"odin_environmental_openness",8.5
"TGO",2022,"odin_social_coverage",19
"TGO",2022,"odin_social_openness",19.5
"TGO",2022,"odin_economic_coverage",13
"TGO",2022,"odin_economic_openness",15.5
"TGO",2022,"odin_environmental_coverage",8.5
"TGO",2022,"odin_environmental_openness",10.5
"AIA",2022,"odin_social_coverage",2.5
"AIA",2022,"odin_social_openness",5.5
"AIA",2022,"odin_economic_coverage",9.5
"AIA",2022,"odin_economic_openness",11.5
"AIA",2022,"odin_environmental_coverage",3
"AIA",2022,"odin_environmental_openness",6
"ATG",2022,"odin_social_coverage",9
"ATG",2022,"odin_social_openness",16
"ATG",2022,"odin_economic_coverage",15.5
"ATG",2022,"odin_economic_openness",21
"ATG",2022,"odin_environmental_coverage",0
"ATG",2022,"odin_environmental_openness",0
"ABW",2022,"odin_social_coverage",10
"ABW",2022,"odin_social_openness",18
"ABW",2022,"odin_economic_coverage",17.5
"ABW",2022,"odin_economic_openness",15.5
"ABW",2022,"odin_environmental_coverage",4
"ABW",2022,"odin_environmental_openness",7
"BHS",2022,"odin_social_coverage",11.5
"BHS",2022,"odin_social_openness",18
"BHS",2022,"odin_economic_coverage",17
"BHS",2022,"odin_economic_openness",13
"BHS",2022,"odin_environmental_coverage",3
"BHS",2022,"odin_environmental_openness",6.5
"BRB",2022,"odin_social_coverage",0
"BRB",2022,"odin_social_openness",0
"BRB",2022,"odin_economic_coverage",15.5
"BRB",2022,"odin_economic_openness",24
"BRB",2022,"odin_environmental_coverage",0
"BRB",2022,"odin_environmental_openness",0
"CUB",2022,"odin_social_coverage",17.5
"CUB",2022,"odin_social_openness",11.5
"CUB",2022,"odin_economic_coverage",14.5
"CUB",2022,"odin_economic_openness",11
"CUB",2022,"odin_environmental_coverage",15.5
"CUB",2022,"odin_environmental_openness",8
"DMA",2022,"odin_social_coverage",7
"DMA",2022,"odin_social_openness",12
"DMA",2022,"odin_economic_coverage",10
"DMA",2022,"odin_economic_openness",15.5
"DMA",2022,"odin_environmental_coverage",2
"DMA",2022,"odin_environmental_openness",9
"DOM",2022,"odin_social_coverage",26.5
"DOM",2022,"odin_social_openness",27
"DOM",2022,"odin_economic_coverage",18
"DOM",2022,"odin_economic_openness",19.5
"DOM",2022,"odin_environmental_coverage",10
"DOM",2022,"odin_environmental_openness",13
"GRD",2022,"odin_social_coverage",0
"GRD",2022,"odin_social_openness",0
"GRD",2022,"odin_economic_coverage",12
"GRD",2022,"odin_economic_openness",17
"GRD",2022,"odin_environmental_coverage",0
"GRD",2022,"odin_environmental_openness",0
"HTI",2022,"odin_social_coverage",0
"HTI",2022,"odin_social_openness",1
"HTI",2022,"odin_economic_coverage",3
"HTI",2022,"odin_economic_openness",3.5
"HTI",2022,"odin_environmental_coverage",0
"HTI",2022,"odin_environmental_openness",0
"JAM",2022,"odin_social_coverage",17.5
"JAM",2022,"odin_social_openness",38.5
"JAM",2022,"odin_economic_coverage",18
"JAM",2022,"odin_economic_openness",24.5
"JAM",2022,"odin_environmental_coverage",8
"JAM",2022,"odin_environmental_openness",18
"KNA",2022,"odin_social_coverage",8
"KNA",2022,"odin_social_openness",20
"KNA",2022,"odin_economic_coverage",11.5
"KNA",2022,"odin_economic_openness",28
"KNA",2022,"odin_environmental_coverage",3
"KNA",2022,"odin_environmental_openness",7.5
"LCA",2022,"odin_social_coverage",13.5
"LCA",2022,"odin_social_openness",33.5
"LCA",2022,"odin_economic_coverage",16
"LCA",2022,"odin_economic_openness",24
"LCA",2022,"odin_environmental_coverage",4
"LCA",2022,"odin_environmental_openness",10.5
"VCT",2022,"odin_social_coverage",9
"VCT",2022,"odin_social_openness",25.5
"VCT",2022,"odin_economic_coverage",16.5
"VCT",2022,"odin_economic_openness",24.5
"VCT",2022,"odin_environmental_coverage",4
"VCT",2022,"odin_environmental_openness",9
"TTO",2022,"odin_social_coverage",11.5
"TTO",2022,"odin_social_openness",17.5
"TTO",2022,"odin_economic_coverage",19.5
"TTO",2022,"odin_economic_openness",15
"TTO",2022,"odin_environmental_coverage",2.5
"TTO",2022,"odin_environmental_openness",6
"BLZ",2022,"odin_social_coverage",19
"BLZ",2022,"odin_social_openness",20.5
"BLZ",2022,"odin_economic_coverage",18
"BLZ",2022,"odin_economic_openness",18.5
"BLZ",2022,"odin_environmental_coverage",6
"BLZ",2022,"odin_environmental_openness",10
"CRI",2022,"odin_social_coverage",23.5
"CRI",2022,"odin_social_openness",33
"CRI",2022,"odin_economic_coverage",15.5
"CRI",2022,"odin_economic_openness",21
"CRI",2022,"odin_environmental_coverage",10
"CRI",2022,"odin_environmental_openness",13.5
"SLV",2022,"odin_social_coverage",16.5
"SLV",2022,"odin_social_openness",19
"SLV",2022,"odin_economic_coverage",20
"SLV",2022,"odin_economic_openness",20
"SLV",2022,"odin_environmental_coverage",7.5
"SLV",2022,"odin_environmental_openness",6
"GTM",2022,"odin_social_coverage",15.5
"GTM",2022,"odin_social_openness",18
"GTM",2022,"odin_economic_coverage",6
"GTM",2022,"odin_economic_openness",8
"GTM",2022,"odin_environmental_coverage",11
"GTM",2022,"odin_environmental_openness",12.5
"HND",2022,"odin_social_coverage",21
"HND",2022,"odin_social_openness",22
"HND",2022,"odin_economic_coverage",10
"HND",2022,"odin_economic_openness",14
"HND",2022,"odin_environmental_coverage",7.5
"HND",2022,"odin_environmental_openness",10.5
"MEX",2022,"odin_social_coverage",23
"MEX",2022,"odin_social_openness",43.5
"MEX",2022,"odin_economic_coverage",23
"MEX",2022,"odin_economic_openness",30.5
"MEX",2022,"odin_environmental_coverage",9
"MEX",2022,"odin_environmental_openness",17
"NIC",2022,"odin_social_coverage",17
"NIC",2022,"odin_social_openness",14.5
"NIC",2022,"odin_economic_coverage",19.5
"NIC",2022,"odin_economic_openness",18.5
"NIC",2022,"odin_environmental_coverage",8
"NIC",2022,"odin_environmental_openness",4.5
"PAN",2022,"odin_social_coverage",20.5
"PAN",2022,"odin_social_openness",29
"PAN",2022,"odin_economic_coverage",12
"PAN",2022,"odin_economic_openness",16
"PAN",2022,"odin_environmental_coverage",8
"PAN",2022,"odin_environmental_openness",9.5
"CAN",2022,"odin_social_coverage",34.5
"CAN",2022,"odin_social_openness",38.5
"CAN",2022,"odin_economic_coverage",24.5
"CAN",2022,"odin_economic_openness",30
"CAN",2022,"odin_environmental_coverage",14
"CAN",2022,"odin_environmental_openness",18
"GRL",2022,"odin_social_coverage",22
"GRL",2022,"odin_social_openness",42
"GRL",2022,"odin_economic_coverage",14
"GRL",2022,"odin_economic_openness",22.5
"GRL",2022,"odin_environmental_coverage",6.5
"GRL",2022,"odin_environmental_openness",13.5
"USA",2022,"odin_social_coverage",32.5
"USA",2022,"odin_social_openness",40
"USA",2022,"odin_economic_coverage",22.5
"USA",2022,"odin_economic_openness",33
"USA",2022,"odin_environmental_coverage",8.5
"USA",2022,"odin_environmental_openness",16
"ARG",2022,"odin_social_coverage",20.5
"ARG",2022,"odin_social_openness",24.5
"ARG",2022,"odin_economic_coverage",21.5
"ARG",2022,"odin_economic_openness",15.5
"ARG",2022,"odin_environmental_coverage",7
"ARG",2022,"odin_environmental_openness",7
"BOL",2022,"odin_social_coverage",21
"BOL",2022,"odin_social_openness",26
"BOL",2022,"odin_economic_coverage",15.5
"BOL",2022,"odin_economic_openness",15.5
"BOL",2022,"odin_environmental_coverage",14
"BOL",2022,"odin_environmental_openness",14
"BRA",2022,"odin_social_coverage",27.5
"BRA",2022,"odin_social_openness",29.5
"BRA",2022,"odin_economic_coverage",20
"BRA",2022,"odin_economic_openness",22
"BRA",2022,"odin_environmental_coverage",14.5
"BRA",2022,"odin_environmental_openness",16
"CHL",2022,"odin_social_coverage",15.5
"CHL",2022,"odin_social_openness",24
"CHL",2022,"odin_economic_coverage",22.5
"CHL",2022,"odin_economic_openness",21
"CHL",2022,"odin_environmental_coverage",12
"CHL",2022,"odin_environmental_openness",15.5
"COL",2022,"odin_social_coverage",21.5
"COL",2022,"odin_social_openness",24.5
"COL",2022,"odin_economic_coverage",18
"COL",2022,"odin_economic_openness",23
"COL",2022,"odin_environmental_coverage",15
"COL",2022,"odin_environmental_openness",13
"ECU",2022,"odin_social_coverage",31
"ECU",2022,"odin_social_openness",39
"ECU",2022,"odin_economic_coverage",19.5
"ECU",2022,"odin_economic_openness",21
"ECU",2022,"odin_environmental_coverage",10.5
"ECU",2022,"odin_environmental_openness",16
"GUY",2022,"odin_social_coverage",8
"GUY",2022,"odin_social_openness",23.5
"GUY",2022,"odin_economic_coverage",17.5
"GUY",2022,"odin_economic_openness",19.5
"GUY",2022,"odin_environmental_coverage",1
"GUY",2022,"odin_environmental_openness",3
"PRY",2022,"odin_social_coverage",25.5
"PRY",2022,"odin_social_openness",32
"PRY",2022,"odin_economic_coverage",15.5
"PRY",2022,"odin_economic_openness",18
"PRY",2022,"odin_environmental_coverage",8
"PRY",2022,"odin_environmental_openness",12
"PER",2022,"odin_social_coverage",24
"PER",2022,"odin_social_openness",29
"PER",2022,"odin_economic_coverage",21
"PER",2022,"odin_economic_openness",24.5
"PER",2022,"odin_environmental_coverage",11
"PER",2022,"odin_environmental_openness",14.5
"SUR",2022,"odin_social_coverage",23
"SUR",2022,"odin_social_openness",28.5
"SUR",2022,"odin_economic_coverage",12.5
"SUR",2022,"odin_economic_openness",16.5
"SUR",2022,"odin_environmental_coverage",10
"SUR",2022,"odin_environmental_openness",12.5
"URY",2022,"odin_social_coverage",19.5
"URY",2022,"odin_social_openness",28.5
"URY",2022,"odin_economic_coverage",17
"URY",2022,"odin_economic_openness",21.5
"URY",2022,"odin_environmental_coverage",11
"URY",2022,"odin_environmental_openness",17.5
"VEN",2022,"odin_social_coverage",6.5
"VEN",2022,"odin_social_openness",9.5
"VEN",2022,"odin_economic_coverage",11.5
"VEN",2022,"odin_economic_openness",13
"VEN",2022,"odin_environmental_coverage",0
"VEN",2022,"odin_environmental_openness",0
"KAZ",2022,"odin_social_coverage",20.5
"KAZ",2022,"odin_social_openness",36.5
"KAZ",2022,"odin_economic_coverage",22
"KAZ",2022,"odin_economic_openness",24.5
"KAZ",2022,"odin_environmental_coverage",11.5
"KAZ",2022,"odin_environmental_openness",14.5
"KGZ",2022,"odin_social_coverage",24
"KGZ",2022,"odin_social_openness",24
"KGZ",2022,"odin_economic_coverage",17.5
"KGZ",2022,"odin_economic_openness",14.5
"KGZ",2022,"odin_environmental_coverage",14
"KGZ",2022,"odin_environmental_openness",10
"TJK",2022,"odin_social_coverage",20.5
"TJK",2022,"odin_social_openness",16.5
"TJK",2022,"odin_economic_coverage",15
"TJK",2022,"odin_economic_openness",14.5
"TJK",2022,"odin_environmental_coverage",9
"TJK",2022,"odin_environmental_openness",9.5
"TKM",2022,"odin_social_coverage",0
"TKM",2022,"odin_social_openness",0
"TKM",2022,"odin_economic_coverage",1
"TKM",2022,"odin_economic_openness",1.5
"TKM",2022,"odin_environmental_coverage",0
"TKM",2022,"odin_environmental_openness",0
"UZB",2022,"odin_social_coverage",27.5
"UZB",2022,"odin_social_openness",41.5
"UZB",2022,"odin_economic_coverage",19.5
"UZB",2022,"odin_economic_openness",27.5
"UZB",2022,"odin_environmental_coverage",10
"UZB",2022,"odin_environmental_openness",19.5
"BRN",2022,"odin_social_coverage",15
"BRN",2022,"odin_social_openness",31
"BRN",2022,"odin_economic_coverage",17.5
"BRN",2022,"odin_economic_openness",21.5
"BRN",2022,"odin_environmental_coverage",9
"BRN",2022,"odin_environmental_openness",16.5
"KHM",2022,"odin_social_coverage",17
"KHM",2022,"odin_social_openness",25
"KHM",2022,"odin_economic_coverage",8.5
"KHM",2022,"odin_economic_openness",13.5
"KHM",2022,"odin_environmental_coverage",6.5
"KHM",2022,"odin_environmental_openness",8.5
"CHN",2022,"odin_social_coverage",13
"CHN",2022,"odin_social_openness",12.5
"CHN",2022,"odin_economic_coverage",16
"CHN",2022,"odin_economic_openness",13
"CHN",2022,"odin_environmental_coverage",10.5
"CHN",2022,"odin_environmental_openness",8
"HKG",2022,"odin_social_coverage",27
"HKG",2022,"odin_social_openness",43
"HKG",2022,"odin_economic_coverage",21
"HKG",2022,"odin_economic_openness",34
"HKG",2022,"odin_environmental_coverage",11
"HKG",2022,"odin_environmental_openness",19.5
"IDN",2022,"odin_social_coverage",24
"IDN",2022,"odin_social_openness",36
"IDN",2022,"odin_economic_coverage",22
"IDN",2022,"odin_economic_openness",28
"IDN",2022,"odin_environmental_coverage",15.5
"IDN",2022,"odin_environmental_openness",18
"JPN",2022,"odin_social_coverage",24.5
"JPN",2022,"odin_social_openness",40.5
"JPN",2022,"odin_economic_coverage",19
"JPN",2022,"odin_economic_openness",23
"JPN",2022,"odin_environmental_coverage",16
"JPN",2022,"odin_environmental_openness",16.5
"KOR",2022,"odin_social_coverage",28
"KOR",2022,"odin_social_openness",41.5
"KOR",2022,"odin_economic_coverage",19
"KOR",2022,"odin_economic_openness",26.5
"KOR",2022,"odin_environmental_coverage",11.5
"KOR",2022,"odin_environmental_openness",20.5
"LAO",2022,"odin_social_coverage",17.5
"LAO",2022,"odin_social_openness",25.5
"LAO",2022,"odin_economic_coverage",14.5
"LAO",2022,"odin_economic_openness",20.5
"LAO",2022,"odin_environmental_coverage",8
"LAO",2022,"odin_environmental_openness",8
"MAC",2022,"odin_social_coverage",13
"MAC",2022,"odin_social_openness",23
"MAC",2022,"odin_economic_coverage",16.5
"MAC",2022,"odin_economic_openness",21
"MAC",2022,"odin_environmental_coverage",3
"MAC",2022,"odin_environmental_openness",9.5
"MYS",2022,"odin_social_coverage",23
"MYS",2022,"odin_social_openness",35.5
"MYS",2022,"odin_economic_coverage",18
"MYS",2022,"odin_economic_openness",22.5
"MYS",2022,"odin_environmental_coverage",10
"MYS",2022,"odin_environmental_openness",13.5
"MNG",2022,"odin_social_coverage",27
"MNG",2022,"odin_social_openness",46
"MNG",2022,"odin_economic_coverage",21.5
"MNG",2022,"odin_economic_openness",34.5
"MNG",2022,"odin_environmental_coverage",16
"MNG",2022,"odin_environmental_openness",21
"MMR",2022,"odin_social_coverage",20.5
"MMR",2022,"odin_social_openness",29.5
"MMR",2022,"odin_economic_coverage",15.5
"MMR",2022,"odin_economic_openness",22
"MMR",2022,"odin_environmental_coverage",7.5
"MMR",2022,"odin_environmental_openness",9
"PHL",2022,"odin_social_coverage",26.5
"PHL",2022,"odin_social_openness",39
"PHL",2022,"odin_economic_coverage",18.5
"PHL",2022,"odin_economic_openness",28
"PHL",2022,"odin_environmental_coverage",10.5
"PHL",2022,"odin_environmental_openness",19
"SGP",2022,"odin_social_coverage",25.5
"SGP",2022,"odin_social_openness",50
"SGP",2022,"odin_economic_coverage",20
"SGP",2022,"odin_economic_openness",35
"SGP",2022,"odin_environmental_coverage",13
"SGP",2022,"odin_environmental_openness",25
"THA",2022,"odin_social_coverage",19
"THA",2022,"odin_social_openness",22
"THA",2022,"odin_economic_coverage",16.5
"THA",2022,"odin_economic_openness",16
"THA",2022,"odin_environmental_coverage",12
"THA",2022,"odin_environmental_openness",10.5
"TLS",2022,"odin_social_coverage",23.5
"TLS",2022,"odin_social_openness",22
"TLS",2022,"odin_economic_coverage",15
"TLS",2022,"odin_economic_openness",14
"TLS",2022,"odin_environmental_coverage",2
"TLS",2022,"odin_environmental_openness",4
"VNM",2022,"odin_social_coverage",17
"VNM",2022,"odin_social_openness",28
"VNM",2022,"odin_economic_coverage",16.5
"VNM",2022,"odin_economic_openness",22
"VNM",2022,"odin_environmental_coverage",12
