"cc_iso3c","ref_year","variable","value"
"CAN",2023,"pii_control_oversight",0.82
"CAN",2023,"pii_control_practices",0.08
"CAN",2022,"pii_openness_regulations",0.69
"CAN",2022,"pii_officials_postemployment",0
"CAN",2022,"pii_lobbying_regulations",0.83
"CAN",2022,"pii_openness_functions",1
"CAN",2022,"pii_open_decisions",0.33
"CAN",2022,"pii_consultation_practices",0
"CAN",2022,"pii_conflict_of_interest",0.78
"CAN",2022,"pii_lobbying_transparency",0.78
"CAN",2022,"pii_proactive_disclosures",0.8
"CHE",2023,"pii_integrity_framework",2.41
"CHE",2023,"pii_control_regulations",2.2
"CHE",2023,"pii_internal_audit",0
"CHE",2023,"pii_control_oversight",0.99
"CHE",2023,"pii_control_practices",1.03
"CHE",2022,"pii_openness_regulations",0.54
"CHE",2022,"pii_officials_postemployment",0.87
"CHE",2022,"pii_lobbying_regulations",0.38
"CHE",2022,"pii_openness_functions",0.75
"CHE",2022,"pii_open_decisions",0
"CHE",2022,"pii_consultation_practices",0.33
"CHE",2022,"pii_conflict_of_interest",0
"CHE",2022,"pii_lobbying_transparency",0
"CHE",2022,"pii_proactive_disclosures",0.6
"CHL",2023,"pii_integrity_framework",4.92
"CHL",2023,"pii_control_regulations",2.4
"CHL",2023,"pii_internal_audit",3.09
"CHL",2023,"pii_control_oversight",1.11
"CHL",2023,"pii_control_practices",0.8
"CHL",2022,"pii_openness_regulations",0.62
"CHL",2022,"pii_officials_postemployment",0
"CHL",2022,"pii_lobbying_regulations",0.83
"CHL",2022,"pii_openness_functions",0.88
"CHL",2022,"pii_open_decisions",0
"CHL",2022,"pii_consultation_practices",0.33
"CHL",2022,"pii_conflict_of_interest",0.67
"CHL",2022,"pii_lobbying_transparency",0.89
"CHL",2022,"pii_proactive_disclosures",0.67
"COL",2023,"pii_integrity_framework",2.46
"CRI",2023,"pii_integrity_framework",3.58
"CRI",2023,"pii_control_regulations",2.6
"CRI",2023,"pii_internal_audit",1
"CRI",2023,"pii_control_oversight",0.22
"CRI",2023,"pii_control_practices",0.08
"CRI",2022,"pii_openness_regulations",0.54
"CRI",2022,"pii_officials_postemployment",0.99
"CRI",2022,"pii_lobbying_regulations",0.67
"CRI",2022,"pii_openness_functions",0.25
"CRI",2022,"pii_open_decisions",0
"CRI",2022,"pii_consultation_practices",0
"CRI",2022,"pii_conflict_of_interest",0.22
"CRI",2022,"pii_lobbying_transparency",0
"CRI",2022,"pii_proactive_disclosures",0.4
"CZE",2023,"pii_integrity_framework",5.08
"CZE",2023,"pii_control_regulations",2
"CZE",2023,"pii_internal_audit",1.8
"CZE",2023,"pii_control_oversight",1.24
"CZE",2023,"pii_control_practices",0.33999999999999997
"CZE",2022,"pii_openness_regulations",0.46
"CZE",2022,"pii_officials_postemployment",0
"CZE",2022,"pii_lobbying_regulations",0.88
"CZE",2022,"pii_openness_functions",0.75
"CZE",2022,"pii_open_decisions",0.67
"CZE",2022,"pii_consultation_practices",0.33
"CZE",2022,"pii_conflict_of_interest",0.44
"CZE",2022,"pii_lobbying_transparency",0.11
"CZE",2022,"pii_proactive_disclosures",0.6
"DEU",2023,"pii_integrity_framework",0.83
"DNK",2023,"pii_integrity_framework",0.43
"DNK",2023,"pii_control_regulations",0.5
"DNK",2023,"pii_internal_audit",0
"DNK",2023,"pii_control_oversight",0.11
"DNK",2023,"pii_control_practices",0
"DNK",2022,"pii_openness_regulations",0.38
"DNK",2022,"pii_officials_postemployment",0
"DNK",2022,"pii_lobbying_regulations",0.29
"DNK",2022,"pii_openness_functions",0.25
"DNK",2022,"pii_open_decisions",0
"DNK",2022,"pii_consultation_practices",0.33
"DNK",2022,"pii_conflict_of_interest",0.11
"DNK",2022,"pii_lobbying_transparency",0.11
"DNK",2022,"pii_proactive_disclosures",0.53
"ESP",2023,"pii_integrity_framework",0
"ESP",2023,"pii_control_regulations",2.8
"ESP",2023,"pii_internal_audit",0.7
"ESP",2023,"pii_control_oversight",1.11
"ESP",2023,"pii_control_practices",0.33
"ESP",2022,"pii_openness_regulations",0.69
"ESP",2022,"pii_officials_postemployment",0
"ESP",2022,"pii_lobbying_regulations",0.67
"ESP",2022,"pii_openness_functions",1
"ESP",2022,"pii_open_decisions",0.67
"ESP",2022,"pii_consultation_practices",0.33
"ESP",2022,"pii_conflict_of_interest",0.89
"ESP",2022,"pii_lobbying_transparency",0
"ESP",2022,"pii_proactive_disclosures",0.73
"EST",2023,"pii_integrity_framework",4.45
"EST",2023,"pii_control_regulations",2.7
"EST",2023,"pii_internal_audit",1.5899999999999999
"EST",2023,"pii_control_oversight",0.84
"EST",2023,"pii_control_practices",0.5
"EST",2022,"pii_openness_regulations",0.69
"EST",2022,"pii_officials_postemployment",0
"EST",2022,"pii_lobbying_regulations",0.83
"EST",2022,"pii_openness_functions",0.75
"EST",2022,"pii_open_decisions",0.67
"EST",2022,"pii_consultation_practices",0
"EST",2022,"pii_conflict_of_interest",0.22
"EST",2022,"pii_lobbying_transparency",0.67
"EST",2022,"pii_proactive_disclosures",0.87
"FIN",2023,"pii_integrity_framework",4.5600000000000005
"FIN",2023,"pii_control_regulations",2
"FIN",2023,"pii_internal_audit",2.7800000000000002
"FIN",2023,"pii_control_oversight",0.11
"FIN",2023,"pii_control_practices",0.08
"FIN",2022,"pii_openness_regulations",0.62
"FIN",2022,"pii_officials_postemployment",1
"FIN",2022,"pii_lobbying_regulations",0.71
"FIN",2022,"pii_openness_functions",0.25
"FIN",2022,"pii_open_decisions",0.67
"FIN",2022,"pii_consultation_practices",0.33
"FIN",2022,"pii_conflict_of_interest",0.33
"FIN",2022,"pii_lobbying_transparency",0.11
"FIN",2022,"pii_proactive_disclosures",0.67
"FRA",2023,"pii_integrity_framework",3.9600000000000004
"FRA",2022,"pii_openness_regulations",0.69
"FRA",2022,"pii_officials_postemployment",0
"FRA",2022,"pii_lobbying_regulations",0.92
"FRA",2022,"pii_openness_functions",0.75
"FRA",2022,"pii_open_decisions",0.33
"FRA",2022,"pii_consultation_practices",0
"FRA",2022,"pii_conflict_of_interest",0.89
"FRA",2022,"pii_lobbying_transparency",1
"FRA",2022,"pii_proactive_disclosures",0.8
"GBR",2023,"pii_integrity_framework",4.17
"GBR",2022,"pii_openness_regulations",0.46
"GBR",2022,"pii_officials_postemployment",0.75
"GBR",2022,"pii_lobbying_regulations",0.54
"GBR",2022,"pii_openness_functions",1
"GBR",2022,"pii_open_decisions",0.67
"GBR",2022,"pii_consultation_practices",0
"GBR",2022,"pii_conflict_of_interest",0.22
"GBR",2022,"pii_lobbying_transparency",0.56
"GBR",2022,"pii_proactive_disclosures",0.67
"GRC",2023,"pii_integrity_framework",4.46
"GRC",2023,"pii_control_regulations",2.6
"GRC",2023,"pii_internal_audit",1.2
"GRC",2023,"pii_control_oversight",1.22
"GRC",2023,"pii_control_practices",0.25
"GRC",2022,"pii_openness_regulations",0.54
"GRC",2022,"pii_officials_postemployment",0
"GRC",2022,"pii_lobbying_regulations",0.75
"GRC",2022,"pii_openness_functions",0.25
"GRC",2022,"pii_open_decisions",0.33
"GRC",2022,"pii_consultation_practices",0
"GRC",2022,"pii_conflict_of_interest",0.44
"GRC",2022,"pii_lobbying_transparency",0.67
"GRC",2022,"pii_proactive_disclosures",0.53
"HUN",2023,"pii_integrity_framework",4.56
"IRL",2023,"pii_integrity_framework",0
"IRL",2023,"pii_control_regulations",2.6
"IRL",2023,"pii_internal_audit",3.77
"IRL",2023,"pii_control_oversight",0.49
"IRL",2023,"pii_control_practices",0.8800000000000001
"IRL",2022,"pii_openness_regulations",0.54
"IRL",2022,"pii_officials_postemployment",0
"IRL",2022,"pii_lobbying_regulations",0.63
"IRL",2022,"pii_openness_functions",0.88
"IRL",2022,"pii_open_decisions",0.33
"IRL",2022,"pii_consultation_practices",0
"IRL",2022,"pii_conflict_of_interest",0.22
"IRL",2022,"pii_lobbying_transparency",0.89
"IRL",2022,"pii_proactive_disclosures",0.67
"ISL",2023,"pii_integrity_framework",0
"ISL",2022,"pii_openness_regulations",0.62
"ISL",2022,"pii_officials_postemployment",0
"ISL",2022,"pii_lobbying_regulations",0.63
"ISL",2022,"pii_openness_functions",0.63
"ISL",2022,"pii_open_decisions",0.67
"ISL",2022,"pii_consultation_practices",0
"ISL",2022,"pii_conflict_of_interest",0.44
"ISL",2022,"pii_lobbying_transparency",0.56
"ISL",2022,"pii_proactive_disclosures",0.8
"ISR",2022,"pii_openness_regulations",0.46
"ISR",2022,"pii_officials_postemployment",0.97
"ISR",2022,"pii_lobbying_regulations",0.79
"ISR",2022,"pii_openness_functions",0.75
"ISR",2022,"pii_open_decisions",0.67
"ISR",2022,"pii_consultation_practices",0.33
"ISR",2022,"pii_conflict_of_interest",0.22
"ISR",2022,"pii_lobbying_transparency",0
"ISR",2022,"pii_proactive_disclosures",0.67
"ITA",2022,"pii_openness_regulations",0.77
"ITA",2022,"pii_officials_postemployment",0
"ITA",2022,"pii_lobbying_regulations",0.54
"ITA",2022,"pii_openness_functions",0.5
"ITA",2022,"pii_open_decisions",0.33
"ITA",2022,"pii_consultation_practices",0
"ITA",2022,"pii_conflict_of_interest",0
"ITA",2022,"pii_lobbying_transparency",0
"ITA",2022,"pii_proactive_disclosures",0.6
"JPN",2023,"pii_integrity_framework",0.39
"JPN",2023,"pii_control_regulations",0.3
"JPN",2023,"pii_internal_audit",0
"JPN",2023,"pii_control_oversight",0
"JPN",2023,"pii_control_practices",0
"JPN",2022,"pii_openness_regulations",0.38
"JPN",2022,"pii_officials_postemployment",0
"JPN",2022,"pii_lobbying_regulations",0.63
"JPN",2022,"pii_openness_functions",0.63
"JPN",2022,"pii_open_decisions",0.67
"JPN",2022,"pii_consultation_practices",0.33
"JPN",2022,"pii_conflict_of_interest",0.56
"JPN",2022,"pii_lobbying_transparency",0
"JPN",2022,"pii_proactive_disclosures",0.53
"KOR",2023,"pii_integrity_framework",4.35
"KOR",2023,"pii_control_regulations",1.4
"KOR",2023,"pii_internal_audit",2.94
"KOR",2023,"pii_control_oversight",0.56
"KOR",2023,"pii_control_practices",0
"KOR",2022,"pii_openness_regulations",0.69
"KOR",2022,"pii_officials_postemployment",0
"KOR",2022,"pii_lobbying_regulations",0.5
"KOR",2022,"pii_openness_functions",0.88
"KOR",2022,"pii_open_decisions",0.33
"KOR",2022,"pii_consultation_practices",0.33
"KOR",2022,"pii_conflict_of_interest",0
"KOR",2022,"pii_lobbying_transparency",0
"KOR",2022,"pii_proactive_disclosures",0.73
"LTU",2023,"pii_integrity_framework",5.2
"LTU",2023,"pii_control_regulations",3
"LTU",2023,"pii_internal_audit",3.57
"LTU",2023,"pii_control_oversight",1.58
"LTU",2023,"pii_control_practices",1.49
"LTU",2022,"pii_openness_regulations",0.54
"LTU",2022,"pii_lobbying_regulations",0.92
"LTU",2022,"pii_openness_functions",0.25
"LTU",2022,"pii_open_decisions",1
"LTU",2022,"pii_consultation_practices",0
"LTU",2022,"pii_conflict_of_interest",0.89
"LTU",2022,"pii_lobbying_transparency",0.78
"LTU",2022,"pii_proactive_disclosures",0.87
"LUX",2023,"pii_control_regulations",0.5
"LUX",2023,"pii_internal_audit",0
"LUX",2023,"pii_control_oversight",0
"LUX",2023,"pii_control_practices",0.08
"LUX",2022,"pii_openness_regulations",0.54
"LUX",2022,"pii_officials_postemployment",0.87
"LUX",2022,"pii_lobbying_regulations",0.54
"LUX",2022,"pii_openness_functions",0.63
"LUX",2022,"pii_open_decisions",0.67
"LUX",2022,"pii_consultation_practices",0
"LUX",2022,"pii_conflict_of_interest",0.56
"LUX",2022,"pii_lobbying_transparency",0.33
"LUX",2022,"pii_proactive_disclosures",0.53
"LVA",2023,"pii_integrity_framework",6.329999999999999
"LVA",2023,"pii_control_regulations",2.4000000000000004
"LVA",2023,"pii_internal_audit",3.03
"LVA",2023,"pii_control_oversight",1.12
"LVA",2023,"pii_control_practices",0.86
"LVA",2022,"pii_openness_regulations",0.54
"LVA",2022,"pii_officials_postemployment",0.95
"LVA",2022,"pii_lobbying_regulations",0.92
"LVA",2022,"pii_openness_functions",0.25
"LVA",2022,"pii_open_decisions",1
"LVA",2022,"pii_consultation_practices",1
"LVA",2022,"pii_conflict_of_interest",0.89
"LVA",2022,"pii_lobbying_transparency",0.22
"LVA",2022,"pii_proactive_disclosures",0.87
"MEX",2023,"pii_integrity_framework",4.99
"MEX",2023,"pii_control_regulations",2.3
"MEX",2023,"pii_internal_audit",4
"MEX",2023,"pii_control_oversight",1.38
"MEX",2023,"pii_control_practices",0
"MEX",2022,"pii_openness_regulations",0.62
"MEX",2022,"pii_officials_postemployment",0
"MEX",2022,"pii_lobbying_regulations",0.75
"MEX",2022,"pii_openness_functions",1
"MEX",2022,"pii_open_decisions",0
"MEX",2022,"pii_consultation_practices",0
"MEX",2022,"pii_conflict_of_interest",0.22
"MEX",2022,"pii_lobbying_transparency",0.33
"MEX",2022,"pii_proactive_disclosures",0.6
"NLD",2023,"pii_integrity_framework",1.77
"NLD",2023,"pii_control_regulations",2.3
"NLD",2023,"pii_internal_audit",2
"NLD",2023,"pii_control_oversight",1.26
"NLD",2023,"pii_control_practices",0.83
"NLD",2022,"pii_openness_regulations",0.69
"NLD",2022,"pii_officials_postemployment",0
"NLD",2022,"pii_lobbying_regulations",0.58
"NLD",2022,"pii_openness_functions",0.38
"NLD",2022,"pii_open_decisions",1
"NLD",2022,"pii_consultation_practices",0
"NLD",2022,"pii_conflict_of_interest",0.44
"NLD",2022,"pii_lobbying_transparency",0.11
"NLD",2022,"pii_proactive_disclosures",0.73
"NOR",2023,"pii_integrity_framework",0
"NOR",2023,"pii_control_regulations",2
"NOR",2023,"pii_internal_audit",1.26
"NOR",2023,"pii_control_oversight",0.77
"NOR",2022,"pii_openness_regulations",0.38
"NOR",2022,"pii_officials_postemployment",0.92
"NOR",2022,"pii_lobbying_regulations",0.5
"NOR",2022,"pii_openness_functions",0.38
"NOR",2022,"pii_open_decisions",0.67
"NOR",2022,"pii_consultation_practices",0.67
"NOR",2022,"pii_conflict_of_interest",0.44
"NOR",2022,"pii_lobbying_transparency",0
"NOR",2022,"pii_proactive_disclosures",0.73
"PER",2023,"pii_integrity_framework",4.4799999999999995
"PER",2023,"pii_control_regulations",0.4
"PER",2023,"pii_internal_audit",0
"PER",2023,"pii_control_oversight",0
"PER",2023,"pii_control_practices",0
"PER",2022,"pii_openness_regulations",0.77
"PER",2022,"pii_officials_postemployment",0
"PER",2022,"pii_lobbying_regulations",0.75
"PER",2022,"pii_openness_functions",0.88
"PER",2022,"pii_open_decisions",0.67
"PER",2022,"pii_consultation_practices",0
"PER",2022,"pii_conflict_of_interest",0.22
"PER",2022,"pii_lobbying_transparency",0
"PER",2022,"pii_proactive_disclosures",0.93
"POL",2023,"pii_integrity_framework",5.8999999999999995
"POL",2023,"pii_control_regulations",2.3
"POL",2023,"pii_internal_audit",1.3499999999999999
"POL",2023,"pii_control_oversight",0.75
"POL",2023,"pii_control_practices",1.23
"POL",2022,"pii_openness_regulations",0.54
"POL",2022,"pii_officials_postemployment",0
"POL",2022,"pii_lobbying_regulations",0.75
"POL",2022,"pii_openness_functions",0.25
"POL",2022,"pii_open_decisions",0.67
"POL",2022,"pii_consultation_practices",0.33
"POL",2022,"pii_conflict_of_interest",0.22
"POL",2022,"pii_lobbying_transparency",0.33
"POL",2022,"pii_proactive_disclosures",0.67
"PRT",2023,"pii_integrity_framework",3.33
"PRT",2023,"pii_control_regulations",2
"PRT",2023,"pii_internal_audit",2.79
"PRT",2023,"pii_control_oversight",0.97
"PRT",2023,"pii_control_practices",0.64
"PRT",2022,"pii_openness_regulations",0.62
"PRT",2022,"pii_officials_postemployment",0
"PRT",2022,"pii_lobbying_regulations",0.71
"PRT",2022,"pii_openness_functions",0.88
"PRT",2022,"pii_open_decisions",0.33
"PRT",2022,"pii_consultation_practices",0.67
"PRT",2022,"pii_conflict_of_interest",0.44
"PRT",2022,"pii_lobbying_transparency",0
"PRT",2022,"pii_proactive_disclosures",0.6
"SVK",2023,"pii_integrity_framework",3.53
"SVK",2023,"pii_control_regulations",2.6
"SVK",2023,"pii_internal_audit",3.4400000000000004
"SVK",2023,"pii_control_oversight",1.15
"SVK",2023,"pii_control_practices",0.69
"SVK",2022,"pii_openness_regulations",0.85
"SVK",2022,"pii_officials_postemployment",0
"SVK",2022,"pii_lobbying_regulations",0.67
"SVK",2022,"pii_openness_functions",0.25
"SVK",2022,"pii_open_decisions",0.67
"SVK",2022,"pii_consultation_practices",0.33
"SVK",2022,"pii_conflict_of_interest",0.22
"SVK",2022,"pii_lobbying_transparency",0
"SVK",2022,"pii_proactive_disclosures",0.73
"SVN",2023,"pii_control_regulations",2.8
"SVN",2023,"pii_internal_audit",3.45
"SVN",2023,"pii_control_oversight",1.58
"SVN",2023,"pii_control_practices",0.85
"SVN",2022,"pii_openness_regulations",0.69
"SVN",2022,"pii_lobbying_regulations",0.92
"SVN",2022,"pii_openness_functions",1
"SVN",2022,"pii_open_decisions",0.67
"SVN",2022,"pii_lobbying_transparency",0.78
"SVN",2022,"pii_proactive_disclosures",0.73
"SWE",2023,"pii_integrity_framework",0.9500000000000001
"SWE",2023,"pii_control_regulations",2.2
"SWE",2023,"pii_internal_audit",1.58
"SWE",2023,"pii_control_oversight",1.49
"SWE",2023,"pii_control_practices",0.6799999999999999
"SWE",2022,"pii_openness_regulations",0.46
"SWE",2022,"pii_officials_postemployment",0
"SWE",2022,"pii_lobbying_regulations",0.33
"SWE",2022,"pii_openness_functions",0
"SWE",2022,"pii_open_decisions",1
"SWE",2022,"pii_consultation_practices",0
"SWE",2022,"pii_conflict_of_interest",0
"SWE",2022,"pii_lobbying_transparency",0.11
"SWE",2022,"pii_proactive_disclosures",0.53
"TUR",2023,"pii_integrity_framework",0.9099999999999999
"TUR",2023,"pii_control_regulations",1.7000000000000002
"TUR",2023,"pii_internal_audit",2
"TUR",2023,"pii_control_oversight",0.89
"TUR",2023,"pii_control_practices",0.17
"TUR",2022,"pii_openness_regulations",0.38
"TUR",2022,"pii_officials_postemployment",0
"TUR",2022,"pii_lobbying_regulations",0.42
"TUR",2022,"pii_openness_functions",0.63
"TUR",2022,"pii_open_decisions",0.33
"TUR",2022,"pii_consultation_practices",0
"TUR",2022,"pii_conflict_of_interest",0
"TUR",2022,"pii_lobbying_transparency",0
"TUR",2022,"pii_proactive_disclosures",0.53
"USA",2023,"pii_integrity_framework",3.17
"USA",2022,"pii_openness_regulations",0.54
"USA",2022,"pii_officials_postemployment",0
"USA",2022,"pii_lobbying_regulations",0.79
"USA",2022,"pii_openness_functions",0.63
"USA",2022,"pii_open_decisions",0
"USA",2022,"pii_consultation_practices",0
"USA",2022,"pii_conflict_of_interest",0.89
"USA",2022,"pii_lobbying_transparency",0.67
"USA",2022,"pii_proactive_disclosures",0.6
