"cc_iso3c","ref_year","variable","value"
"JPN",2023,"vdem_jobs_location",2.317
"JPN",2023,"vdem_jobs_political",2.962
"JPN",2023,"vdem_jobs_social",2.869
"MMR",2023,"vdem_favours",-1.388
"MMR",2023,"vdem_theft",-0.599
"MMR",2023,"vdem_impartial",-1.433
"MMR",2023,"vdem_nepotism",-0.323
"MMR",2023,"vdem_jobs_econ",0.62
"MMR",2023,"vdem_jobs_gender",0.49
"MMR",2023,"vdem_jobs_location",0.604
"MMR",2023,"vdem_jobs_political",-0.989
"MMR",2023,"vdem_jobs_social",-0.068
"RUS",2023,"vdem_favours",-1.091
"RUS",2023,"vdem_theft",-1.541
"RUS",2023,"vdem_impartial",-1.297
"RUS",2023,"vdem_nepotism",0.661
"RUS",2023,"vdem_jobs_econ",0.968
"RUS",2023,"vdem_jobs_gender",0.773
"RUS",2023,"vdem_jobs_location",0.394
"RUS",2023,"vdem_jobs_political",0.304
"RUS",2023,"vdem_jobs_social",1.51
"ALB",2023,"vdem_favours",-1.004
"ALB",2023,"vdem_theft",-0.478
"ALB",2023,"vdem_impartial",0.834
"ALB",2023,"vdem_nepotism",-0.266
"ALB",2023,"vdem_jobs_econ",1.189
"ALB",2023,"vdem_jobs_gender",1.716
"ALB",2023,"vdem_jobs_location",2.098
"ALB",2023,"vdem_jobs_political",-0.8
"ALB",2023,"vdem_jobs_social",0.678
"EGY",2023,"vdem_favours",-1.894
"EGY",2023,"vdem_theft",-0.953
"EGY",2023,"vdem_impartial",-1.447
"EGY",2023,"vdem_nepotism",-1.103
"EGY",2023,"vdem_jobs_econ",-0.176
"EGY",2023,"vdem_jobs_gender",1.374
"EGY",2023,"vdem_jobs_location",0.245
"EGY",2023,"vdem_jobs_political",-0.384
"EGY",2023,"vdem_jobs_social",0.855
"YEM",2023,"vdem_favours",-1.643
"YEM",2023,"vdem_theft",-1.995
"YEM",2023,"vdem_impartial",-3.027
"YEM",2023,"vdem_nepotism",-1.249
"YEM",2023,"vdem_jobs_econ",-1.973
"YEM",2023,"vdem_jobs_gender",-2.068
"YEM",2023,"vdem_jobs_location",-0.642
"YEM",2023,"vdem_jobs_political",-0.846
"YEM",2023,"vdem_jobs_social",-1.997
"COL",2023,"vdem_favours",-0.008
"COL",2023,"vdem_theft",0.65
"COL",2023,"vdem_impartial",0.736
"COL",2023,"vdem_nepotism",0.883
"COL",2023,"vdem_jobs_econ",-0.201
"COL",2023,"vdem_jobs_gender",-0.038
"COL",2023,"vdem_jobs_location",-0.261
"COL",2023,"vdem_jobs_political",0.638
"COL",2023,"vdem_jobs_social",0.708
"POL",2023,"vdem_favours",0.947
"POL",2023,"vdem_theft",1.252
"POL",2023,"vdem_impartial",0.678
"POL",2023,"vdem_nepotism",0.018
"POL",2023,"vdem_jobs_econ",2.527
"POL",2023,"vdem_jobs_gender",2.252
"POL",2023,"vdem_jobs_location",1.275
"POL",2023,"vdem_jobs_political",0.726
"POL",2023,"vdem_jobs_social",2.592
"BRA",2023,"vdem_favours",0.735
"BRA",2023,"vdem_theft",0.72
"BRA",2023,"vdem_impartial",1.376
"BRA",2023,"vdem_nepotism",1.453
"BRA",2023,"vdem_jobs_econ",1.962
"BRA",2023,"vdem_jobs_gender",2.11
"BRA",2023,"vdem_jobs_location",2.146
"BRA",2023,"vdem_jobs_political",3.695
"BRA",2023,"vdem_jobs_social",2.154
"USA",2023,"vdem_favours",2.374
"USA",2023,"vdem_theft",2.051
"USA",2023,"vdem_impartial",2.043
"USA",2023,"vdem_nepotism",1.786
"USA",2023,"vdem_jobs_econ",2.038
"USA",2023,"vdem_jobs_gender",2.451
"USA",2023,"vdem_jobs_location",1.481
"USA",2023,"vdem_jobs_political",2.845
"USA",2023,"vdem_jobs_social",2.027
"PRT",2023,"vdem_favours",1.101
"PRT",2023,"vdem_theft",1.376
"PRT",2023,"vdem_impartial",1.312
"PRT",2023,"vdem_nepotism",1.111
"PRT",2023,"vdem_jobs_econ",1.626
"PRT",2023,"vdem_jobs_gender",2.28
"PRT",2023,"vdem_jobs_location",2.028
"PRT",2023,"vdem_jobs_political",2.159
"PRT",2023,"vdem_jobs_social",2.043
"SLV",2023,"vdem_favours",-0.771
"SLV",2023,"vdem_theft",-1.029
"SLV",2023,"vdem_impartial",-1.206
"SLV",2023,"vdem_nepotism",-1.031
"SLV",2023,"vdem_jobs_econ",-0.656
"SLV",2023,"vdem_jobs_gender",-0.239
"SLV",2023,"vdem_jobs_location",-0.907
"SLV",2023,"vdem_jobs_political",-1.975
"SLV",2023,"vdem_jobs_social",-0.657
"BGD",2023,"vdem_favours",-2.698
"BGD",2023,"vdem_theft",-2.785
"BGD",2023,"vdem_impartial",-1.942
"BGD",2023,"vdem_nepotism",0.19
"BGD",2023,"vdem_jobs_econ",-0.083
"BGD",2023,"vdem_jobs_gender",0.754
"BGD",2023,"vdem_jobs_location",-0.014
"BGD",2023,"vdem_jobs_political",-1.157
"BGD",2023,"vdem_jobs_social",-0.059
"BOL",2023,"vdem_favours",0.146
"BOL",2023,"vdem_theft",-0.634
"BOL",2023,"vdem_impartial",0.286
"BOL",2023,"vdem_nepotism",0.325
"BOL",2023,"vdem_jobs_econ",1.583
"BOL",2023,"vdem_jobs_gender",0.633
"BOL",2023,"vdem_jobs_location",1.309
"BOL",2023,"vdem_jobs_political",-1.377
"BOL",2023,"vdem_jobs_social",1.259
"HTI",2023,"vdem_favours",-1.245
"HTI",2023,"vdem_theft",-0.51
"HTI",2023,"vdem_impartial",-2.282
"HTI",2023,"vdem_nepotism",-0.766
"HTI",2023,"vdem_jobs_econ",-0.911
"HTI",2023,"vdem_jobs_gender",0.619
"HTI",2023,"vdem_jobs_location",-1.483
"HTI",2023,"vdem_jobs_political",0.763
"HTI",2023,"vdem_jobs_social",0.927
"HND",2023,"vdem_favours",-1.527
"HND",2023,"vdem_theft",-1.101
"HND",2023,"vdem_impartial",0.729
"HND",2023,"vdem_nepotism",-0.317
"HND",2023,"vdem_jobs_econ",0.662
"HND",2023,"vdem_jobs_gender",0.841
"HND",2023,"vdem_jobs_location",-0.302
"HND",2023,"vdem_jobs_political",0.282
"HND",2023,"vdem_jobs_social",0.599
"MLI",2023,"vdem_favours",-1.298
"MLI",2023,"vdem_theft",-1.706
"MLI",2023,"vdem_impartial",-0.235
"MLI",2023,"vdem_nepotism",0.506
"MLI",2023,"vdem_jobs_econ",-0.354
"MLI",2023,"vdem_jobs_gender",0.121
"MLI",2023,"vdem_jobs_location",0.065
"MLI",2023,"vdem_jobs_political",0.014
"MLI",2023,"vdem_jobs_social",-0.497
"PAK",2023,"vdem_favours",-1.774
"PAK",2023,"vdem_theft",-1.396
"PAK",2023,"vdem_impartial",-1.897
"PAK",2023,"vdem_nepotism",0.526
"PAK",2023,"vdem_jobs_econ",1.073
"PAK",2023,"vdem_jobs_gender",1.145
"PAK",2023,"vdem_jobs_location",0.866
"PAK",2023,"vdem_jobs_political",1.555
"PAK",2023,"vdem_jobs_social",1.587
"PER",2023,"vdem_favours",0.792
"PER",2023,"vdem_theft",0.505
"PER",2023,"vdem_impartial",0.486
"PER",2023,"vdem_nepotism",0.413
"PER",2023,"vdem_jobs_econ",0.172
"PER",2023,"vdem_jobs_gender",1.135
"PER",2023,"vdem_jobs_location",0.216
"PER",2023,"vdem_jobs_political",0.45
"PER",2023,"vdem_jobs_social",-0.283
"SEN",2023,"vdem_favours",0.235
"SEN",2023,"vdem_theft",0.624
"SEN",2023,"vdem_impartial",0.683
"SEN",2023,"vdem_nepotism",0.101
"SEN",2023,"vdem_jobs_econ",1.512
"SEN",2023,"vdem_jobs_gender",1.46
"SEN",2023,"vdem_jobs_location",1.156
"SEN",2023,"vdem_jobs_political",0.531
"SEN",2023,"vdem_jobs_social",1.031
"SSD",2023,"vdem_favours",-2.315
"SSD",2023,"vdem_theft",-1.576
"SSD",2023,"vdem_impartial",-1.456
"SSD",2023,"vdem_nepotism",-1.002
"SSD",2023,"vdem_jobs_econ",-1.266
"SSD",2023,"vdem_jobs_gender",-0.597
"SSD",2023,"vdem_jobs_location",-2.483
"SSD",2023,"vdem_jobs_political",-0.253
"SSD",2023,"vdem_jobs_social",-0.919
"SDN",2023,"vdem_favours",-0.59
"SDN",2023,"vdem_theft",-0.868
"SDN",2023,"vdem_impartial",-1.814
"SDN",2023,"vdem_nepotism",-2.045
"SDN",2023,"vdem_jobs_econ",0.478
"SDN",2023,"vdem_jobs_gender",-0.669
"SDN",2023,"vdem_jobs_location",-0.024
"SDN",2023,"vdem_jobs_political",-0.346
"SDN",2023,"vdem_jobs_social",-0.853
"VNM",2023,"vdem_favours",-0.167
"VNM",2023,"vdem_theft",-0.374
"VNM",2023,"vdem_impartial",-0.876
"VNM",2023,"vdem_nepotism",0.376
"VNM",2023,"vdem_jobs_econ",0.895
"VNM",2023,"vdem_jobs_gender",1.243
"VNM",2023,"vdem_jobs_location",1.116
"VNM",2023,"vdem_jobs_political",0.411
"VNM",2023,"vdem_jobs_social",1.214
"AFG",2023,"vdem_favours",-0.699
"AFG",2023,"vdem_theft",0.16
"AFG",2023,"vdem_impartial",-3.254
"AFG",2023,"vdem_nepotism",-1.861
"AFG",2023,"vdem_jobs_econ",-1.776
"AFG",2023,"vdem_jobs_gender",-1.587
"AFG",2023,"vdem_jobs_location",1.583
"AFG",2023,"vdem_jobs_political",-2.284
"AFG",2023,"vdem_jobs_social",-1.413
"ARG",2023,"vdem_favours",-0.611
"ARG",2023,"vdem_theft",0.132
"ARG",2023,"vdem_impartial",1.043
"ARG",2023,"vdem_nepotism",1.073
"ARG",2023,"vdem_jobs_econ",1.157
"ARG",2023,"vdem_jobs_gender",2.367
"ARG",2023,"vdem_jobs_location",1.267
"ARG",2023,"vdem_jobs_political",1.893
"ARG",2023,"vdem_jobs_social",1.913
"ETH",2023,"vdem_favours",-1.207
"ETH",2023,"vdem_theft",-0.844
"ETH",2023,"vdem_impartial",-1.07
"ETH",2023,"vdem_nepotism",-0.613
"ETH",2023,"vdem_jobs_econ",0.348
"ETH",2023,"vdem_jobs_gender",0.401
"ETH",2023,"vdem_jobs_location",0.555
"ETH",2023,"vdem_jobs_political",-0.591
"ETH",2023,"vdem_jobs_social",-0.802
"IND",2023,"vdem_favours",-0.952
"IND",2023,"vdem_theft",-0.933
"IND",2023,"vdem_impartial",-1.442
"IND",2023,"vdem_nepotism",0.93
"IND",2023,"vdem_jobs_econ",1.457
"IND",2023,"vdem_jobs_gender",1.165
"IND",2023,"vdem_jobs_location",1.339
"IND",2023,"vdem_jobs_political",0.839
"IND",2023,"vdem_jobs_social",-0.693
"KEN",2023,"vdem_favours",-0.383
"KEN",2023,"vdem_theft",-0.714
"KEN",2023,"vdem_impartial",1.067
"KEN",2023,"vdem_nepotism",0.422
"KEN",2023,"vdem_jobs_econ",0.768
"KEN",2023,"vdem_jobs_gender",0.938
"KEN",2023,"vdem_jobs_location",0.716
"KEN",2023,"vdem_jobs_political",0.525
"KEN",2023,"vdem_jobs_social",0.977
"PRK",2023,"vdem_favours",-1.792
"PRK",2023,"vdem_theft",-1.733
"PRK",2023,"vdem_impartial",-1.824
"PRK",2023,"vdem_nepotism",0.201
"PRK",2023,"vdem_jobs_econ",0.624
"PRK",2023,"vdem_jobs_gender",0.558
"PRK",2023,"vdem_jobs_location",-1.155
"PRK",2023,"vdem_jobs_political",-1.354
"PRK",2023,"vdem_jobs_social",-1.095
"KOR",2023,"vdem_favours",1.047
"KOR",2023,"vdem_theft",1.036
"KOR",2023,"vdem_impartial",1.69
"KOR",2023,"vdem_nepotism",2.362
"KOR",2023,"vdem_jobs_econ",1.69
"KOR",2023,"vdem_jobs_gender",2.354
"KOR",2023,"vdem_jobs_location",1.266
"KOR",2023,"vdem_jobs_political",1.841
"KOR",2023,"vdem_jobs_social",3.072
"XKK",2023,"vdem_favours",1.156
"XKK",2023,"vdem_theft",-0.263
"XKK",2023,"vdem_impartial",1.081
"XKK",2023,"vdem_nepotism",0.691
"XKK",2023,"vdem_jobs_econ",1.142
"XKK",2023,"vdem_jobs_gender",1.296
"XKK",2023,"vdem_jobs_location",0.874
"XKK",2023,"vdem_jobs_political",1.142
"XKK",2023,"vdem_jobs_social",0.538
"LBN",2023,"vdem_favours",-1.59
"LBN",2023,"vdem_theft",-1.314
"LBN",2023,"vdem_impartial",-1.611
"LBN",2023,"vdem_nepotism",-0.747
"LBN",2023,"vdem_jobs_econ",-0.525
"LBN",2023,"vdem_jobs_gender",0.056
"LBN",2023,"vdem_jobs_location",0.259
"LBN",2023,"vdem_jobs_political",0.049
"LBN",2023,"vdem_jobs_social",-0.459
"NGA",2023,"vdem_favours",-2.24
"NGA",2023,"vdem_theft",-1.985
"NGA",2023,"vdem_impartial",-0.682
"NGA",2023,"vdem_nepotism",0.808
"NGA",2023,"vdem_jobs_econ",-0.846
"NGA",2023,"vdem_jobs_gender",-0.357
"NGA",2023,"vdem_jobs_location",-0.796
"NGA",2023,"vdem_jobs_political",-1.129
"NGA",2023,"vdem_jobs_social",0.316
"PHL",2023,"vdem_favours",-1.034
"PHL",2023,"vdem_theft",-1.413
"PHL",2023,"vdem_impartial",-0.662
"PHL",2023,"vdem_nepotism",0.745
"PHL",2023,"vdem_jobs_econ",0.42
"PHL",2023,"vdem_jobs_gender",1.527
"PHL",2023,"vdem_jobs_location",-0.009
"PHL",2023,"vdem_jobs_political",1.401
"PHL",2023,"vdem_jobs_social",1.536
"TZA",2023,"vdem_favours",1.631
"TZA",2023,"vdem_theft",1.168
"TZA",2023,"vdem_impartial",1.674
"TZA",2023,"vdem_nepotism",0.587
"TZA",2023,"vdem_jobs_econ",0.76
"TZA",2023,"vdem_jobs_gender",1.343
"TZA",2023,"vdem_jobs_location",0.612
"TZA",2023,"vdem_jobs_political",0.35
"TZA",2023,"vdem_jobs_social",0.73
"TWN",2023,"vdem_favours",0.864
"TWN",2023,"vdem_theft",1.168
"TWN",2023,"vdem_impartial",3.275
"TWN",2023,"vdem_nepotism",1.696
"TWN",2023,"vdem_jobs_econ",2.226
"TWN",2023,"vdem_jobs_gender",3.232
"TWN",2023,"vdem_jobs_location",2.257
"TWN",2023,"vdem_jobs_political",2.556
"TWN",2023,"vdem_jobs_social",2.425
"THA",2023,"vdem_favours",-0.414
"THA",2023,"vdem_theft",-0.573
"THA",2023,"vdem_impartial",-1.16
"THA",2023,"vdem_nepotism",1.042
"THA",2023,"vdem_jobs_econ",1.316
"THA",2023,"vdem_jobs_gender",1.705
"THA",2023,"vdem_jobs_location",1.375
"THA",2023,"vdem_jobs_political",1.504
"THA",2023,"vdem_jobs_social",1.381
"UGA",2023,"vdem_favours",-1.797
"UGA",2023,"vdem_theft",-1.225
"UGA",2023,"vdem_impartial",0.216
"UGA",2023,"vdem_nepotism",0.959
"UGA",2023,"vdem_jobs_econ",-0.5
"UGA",2023,"vdem_jobs_gender",0.701
"UGA",2023,"vdem_jobs_location",0.693
"UGA",2023,"vdem_jobs_political",-0.315
"UGA",2023,"vdem_jobs_social",-0.031
"VEN",2023,"vdem_favours",-3.197
"VEN",2023,"vdem_theft",-3.193
"VEN",2023,"vdem_impartial",-2.331
"VEN",2023,"vdem_nepotism",-2.061
"VEN",2023,"vdem_jobs_econ",1.616
"VEN",2023,"vdem_jobs_gender",1.26
"VEN",2023,"vdem_jobs_location",1.335
"VEN",2023,"vdem_jobs_political",-2.494
"VEN",2023,"vdem_jobs_social",1.121
"BEN",2023,"vdem_favours",0.904
"BEN",2023,"vdem_theft",1.689
"BEN",2023,"vdem_impartial",1.412
"BEN",2023,"vdem_nepotism",1.343
"BEN",2023,"vdem_jobs_econ",1.134
"BEN",2023,"vdem_jobs_gender",1.666
"BEN",2023,"vdem_jobs_location",0.308
"BEN",2023,"vdem_jobs_political",1.809
"BEN",2023,"vdem_jobs_social",1.409
"BTN",2023,"vdem_favours",0.771
"BTN",2023,"vdem_theft",1.238
"BTN",2023,"vdem_impartial",2.012
"BTN",2023,"vdem_nepotism",1.777
"BTN",2023,"vdem_jobs_econ",1.485
"BTN",2023,"vdem_jobs_gender",1.815
"BTN",2023,"vdem_jobs_location",1.401
"BTN",2023,"vdem_jobs_political",1.243
"BTN",2023,"vdem_jobs_social",1.654
"BFA",2023,"vdem_favours",0.686
"BFA",2023,"vdem_theft",-0.44
"BFA",2023,"vdem_impartial",1.646
"BFA",2023,"vdem_nepotism",0.885
"BFA",2023,"vdem_jobs_econ",1.514
"BFA",2023,"vdem_jobs_gender",1.291
"BFA",2023,"vdem_jobs_location",0.785
"BFA",2023,"vdem_jobs_political",2.085
"BFA",2023,"vdem_jobs_social",2.061
"KHM",2023,"vdem_favours",-2.266
"KHM",2023,"vdem_theft",-1.782
"KHM",2023,"vdem_impartial",-1.847
"KHM",2023,"vdem_nepotism",-0.687
"KHM",2023,"vdem_jobs_econ",-0.792
"KHM",2023,"vdem_jobs_gender",-0.276
"KHM",2023,"vdem_jobs_location",-0.865
"KHM",2023,"vdem_jobs_political",-0.631
"KHM",2023,"vdem_jobs_social",-0.108
"IDN",2023,"vdem_favours",-1.273
"IDN",2023,"vdem_theft",-1.153
"IDN",2023,"vdem_impartial",-0.672
"IDN",2023,"vdem_nepotism",1.145
"IDN",2023,"vdem_jobs_econ",-0.131
"IDN",2023,"vdem_jobs_gender",1.512
"IDN",2023,"vdem_jobs_location",1.414
"IDN",2023,"vdem_jobs_political",0.325
"IDN",2023,"vdem_jobs_social",0.331
"MOZ",2023,"vdem_favours",-1.525
"MOZ",2023,"vdem_theft",-1.409
"MOZ",2023,"vdem_impartial",-0.629
"MOZ",2023,"vdem_nepotism",-0.101
"MOZ",2023,"vdem_jobs_econ",0.307
"MOZ",2023,"vdem_jobs_gender",1.039
"MOZ",2023,"vdem_jobs_location",-0.2
"MOZ",2023,"vdem_jobs_political",-0.553
"MOZ",2023,"vdem_jobs_social",-0.111
"NPL",2023,"vdem_favours",-0.5
"NPL",2023,"vdem_theft",-0.669
"NPL",2023,"vdem_impartial",0.767
"NPL",2023,"vdem_nepotism",0.918
"NPL",2023,"vdem_jobs_econ",1.495
"NPL",2023,"vdem_jobs_gender",1.868
"NPL",2023,"vdem_jobs_location",0.813
"NPL",2023,"vdem_jobs_political",0.933
"NPL",2023,"vdem_jobs_social",1.553
"NIC",2023,"vdem_favours",-1.844
"NIC",2023,"vdem_theft",-1.713
"NIC",2023,"vdem_impartial",-2.519
"NIC",2023,"vdem_nepotism",-1.52
"NIC",2023,"vdem_jobs_econ",-0.939
"NIC",2023,"vdem_jobs_gender",0.541
"NIC",2023,"vdem_jobs_location",-0.835
"NIC",2023,"vdem_jobs_political",-1.643
"NIC",2023,"vdem_jobs_social",-0.452
"NER",2023,"vdem_favours",-1.197
"NER",2023,"vdem_theft",-0.816
"NER",2023,"vdem_impartial",0.51
"NER",2023,"vdem_nepotism",-0.055
"NER",2023,"vdem_jobs_econ",0.375
"NER",2023,"vdem_jobs_gender",-0.232
"NER",2023,"vdem_jobs_location",0.405
"NER",2023,"vdem_jobs_political",0.371
"NER",2023,"vdem_jobs_social",-0.273
"ZMB",2023,"vdem_favours",-0.604
"ZMB",2023,"vdem_theft",0.178
"ZMB",2023,"vdem_impartial",0.816
"ZMB",2023,"vdem_nepotism",0.612
"ZMB",2023,"vdem_jobs_econ",1.432
"ZMB",2023,"vdem_jobs_gender",1.635
"ZMB",2023,"vdem_jobs_location",1.141
"ZMB",2023,"vdem_jobs_political",-0.381
"ZMB",2023,"vdem_jobs_social",0.619
"ZWE",2023,"vdem_favours",-1.853
"ZWE",2023,"vdem_theft",-1.563
"ZWE",2023,"vdem_impartial",-1.292
"ZWE",2023,"vdem_nepotism",0.469
"ZWE",2023,"vdem_jobs_econ",1.291
"ZWE",2023,"vdem_jobs_gender",1.676
"ZWE",2023,"vdem_jobs_location",1.075
"ZWE",2023,"vdem_jobs_political",-0.661
"ZWE",2023,"vdem_jobs_social",0.29
"GIN",2023,"vdem_favours",-1.448
"GIN",2023,"vdem_theft",-1.743
"GIN",2023,"vdem_impartial",-1.433
"GIN",2023,"vdem_nepotism",-0.996
"CIV",2023,"vdem_favours",-0.72
"CIV",2023,"vdem_theft",-0.199
"CIV",2023,"vdem_impartial",0.698
"CIV",2023,"vdem_nepotism",-0.554
"CIV",2023,"vdem_jobs_econ",0.84
"CIV",2023,"vdem_jobs_gender",1.231
"CIV",2023,"vdem_jobs_location",0.573
"CIV",2023,"vdem_jobs_political",0.21
"CIV",2023,"vdem_jobs_social",0.884
"MRT",2023,"vdem_favours",-1.335
"MRT",2023,"vdem_theft",-1.323
"MRT",2023,"vdem_impartial",-0.351
"MRT",2023,"vdem_nepotism",-1.083
"MRT",2023,"vdem_jobs_econ",-1.657
"MRT",2023,"vdem_jobs_gender",-0.486
"MRT",2023,"vdem_jobs_location",-0.716
"MRT",2023,"vdem_jobs_political",-1.028
"MRT",2023,"vdem_jobs_social",-1.231
"CAN",2023,"vdem_favours",2.73
"CAN",2023,"vdem_theft",3.195
"CAN",2023,"vdem_impartial",2.027
"CAN",2023,"vdem_nepotism",1.773
"CAN",2023,"vdem_jobs_econ",1.46
"CAN",2023,"vdem_jobs_gender",2.511
"CAN",2023,"vdem_jobs_location",1.366
"CAN",2023,"vdem_jobs_political",1.989
"CAN",2023,"vdem_jobs_social",2.781
"AUS",2023,"vdem_favours",2.218
"AUS",2023,"vdem_theft",3.244
"AUS",2023,"vdem_impartial",3.364
"AUS",2023,"vdem_nepotism",2.159
"AUS",2023,"vdem_jobs_econ",3.43
"AUS",2023,"vdem_jobs_gender",3.184
"AUS",2023,"vdem_jobs_location",1.864
"AUS",2023,"vdem_jobs_political",3.277
"AUS",2023,"vdem_jobs_social",2.907
"BWA",2023,"vdem_favours",0.053
"BWA",2023,"vdem_theft",0.558
"BWA",2023,"vdem_impartial",0.843
"BWA",2023,"vdem_nepotism",0.769
"BWA",2023,"vdem_jobs_econ",1.021
"BWA",2023,"vdem_jobs_gender",2.336
"BWA",2023,"vdem_jobs_location",1.236
"BWA",2023,"vdem_jobs_political",2.097
"BWA",2023,"vdem_jobs_social",1.453
"BDI",2023,"vdem_favours",-0.933
"BDI",2023,"vdem_theft",-1.382
"BDI",2023,"vdem_impartial",-0.88
"BDI",2023,"vdem_nepotism",-1.525
"BDI",2023,"vdem_jobs_econ",-1.618
"BDI",2023,"vdem_jobs_gender",0.962
"BDI",2023,"vdem_jobs_location",-1.615
"BDI",2023,"vdem_jobs_political",-2.555
"BDI",2023,"vdem_jobs_social",-1.469
"CPV",2023,"vdem_favours",0.552
"CPV",2023,"vdem_theft",0.249
"CPV",2023,"vdem_impartial",0.792
"CPV",2023,"vdem_nepotism",-0.373
"CPV",2023,"vdem_jobs_econ",0.78
"CPV",2023,"vdem_jobs_gender",1.451
"CPV",2023,"vdem_jobs_location",0.922
"CPV",2023,"vdem_jobs_political",-0.328
"CPV",2023,"vdem_jobs_social",0.431
"CAF",2023,"vdem_favours",-1.832
"CAF",2023,"vdem_theft",-1.649
"CAF",2023,"vdem_impartial",-2.168
"CAF",2023,"vdem_nepotism",-1.162
"CAF",2023,"vdem_jobs_econ",-1.87
"CAF",2023,"vdem_jobs_gender",0.62
"CAF",2023,"vdem_jobs_location",-1.28
"CAF",2023,"vdem_jobs_political",-2.037
"CAF",2023,"vdem_jobs_social",-2.197
"CHL",2023,"vdem_favours",1.479
"CHL",2023,"vdem_theft",1.895
"CHL",2023,"vdem_impartial",1.412
"CHL",2023,"vdem_nepotism",1.552
"CHL",2023,"vdem_jobs_econ",0.809
"CHL",2023,"vdem_jobs_gender",1.877
"CHL",2023,"vdem_jobs_location",1.149
"CHL",2023,"vdem_jobs_political",2.29
"CHL",2023,"vdem_jobs_social",1.763
"CRI",2023,"vdem_favours",0.84
"CRI",2023,"vdem_theft",1.05
"CRI",2023,"vdem_impartial",2.569
"CRI",2023,"vdem_nepotism",1.418
"CRI",2023,"vdem_jobs_econ",2.303
"CRI",2023,"vdem_jobs_gender",2.286
"CRI",2023,"vdem_jobs_location",1.592
"CRI",2023,"vdem_jobs_political",2.605
"CRI",2023,"vdem_jobs_social",2.654
"TLS",2023,"vdem_favours",0.689
"TLS",2023,"vdem_theft",0.668
"TLS",2023,"vdem_impartial",1.174
"TLS",2023,"vdem_nepotism",-0.055
"TLS",2023,"vdem_jobs_econ",0.005
"TLS",2023,"vdem_jobs_gender",0.564
"TLS",2023,"vdem_jobs_location",-0.463
"TLS",2023,"vdem_jobs_political",0.629
"TLS",2023,"vdem_jobs_social",0.496
"ECU",2023,"vdem_favours",-0.735
"ECU",2023,"vdem_theft",-0.773
"ECU",2023,"vdem_impartial",0.188
"ECU",2023,"vdem_nepotism",-0.306
"ECU",2023,"vdem_jobs_econ",1.041
"ECU",2023,"vdem_jobs_gender",1.547
"ECU",2023,"vdem_jobs_location",0.655
"ECU",2023,"vdem_jobs_political",1.597
"ECU",2023,"vdem_jobs_social",1.048
"FRA",2023,"vdem_favours",2.7
"FRA",2023,"vdem_theft",2.725
"FRA",2023,"vdem_impartial",2.533
