"code_list","code_list_nm","agency_id","version","is_final","code_value","code_text"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","COK","Cook Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","CIV","Côte d’Ivoire"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","HRV","Croatia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","CUB","Cuba"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","CUW","Curaçao"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","CYP","Cyprus"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PRK","Democratic People’s Republic of Korea"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","COD","Democratic Republic of the Congo"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","DJI","Djibouti"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","DMA","Dominica"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","DOM","Dominican Republic"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","ECU","Ecuador"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","EGY","Egypt"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SLV","El Salvador"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GNQ","Equatorial Guinea"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","ERI","Eritrea"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SWZ","Eswatini"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","ETH","Ethiopia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","FLK","Falkland Islands (Malvinas)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","FRO","Faroe Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","FJI","Fiji"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GUF","French Guiana"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PYF","French Polynesia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","ATF","French Southern and Antarctic Lands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GAB","Gabon"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GMB","Gambia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GEO","Georgia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GHA","Ghana"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GIB","Gibraltar"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GRL","Greenland"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GRD","Grenada"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GLP","Guadeloupe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GUM","Guam"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GTM","Guatemala"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GIN","Guinea"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GNB","Guinea-Bissau"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","GUY","Guyana"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","HTI","Haiti"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","HMD","Heard Island and McDonald Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","VAT","Holy See"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","HND","Honduras"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","HKG","Hong Kong (China)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","IND","India"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","IDN","Indonesia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","IRN","Iran"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","IRQ","Iraq"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","IMN","Isle of Man"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","JAM","Jamaica"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","JEY","Jersey"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","JOR","Jordan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","KAZ","Kazakhstan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","KEN","Kenya"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","KIR","Kiribati"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","XKV","Kosovo"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","KWT","Kuwait"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","KGZ","Kyrgyzstan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","LAO","Lao People’s Democratic Republic"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","LBN","Lebanon"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","LSO","Lesotho"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","LBR","Liberia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","LBY","Libya"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","LIE","Liechtenstein"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MAC","Macau (China)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MDG","Madagascar"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MWI","Malawi"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MYS","Malaysia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MDV","Maldives"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MLI","Mali"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MLT","Malta"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MHL","Marshall Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MTQ","Martinique"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MRT","Mauritania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MUS","Mauritius"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MYT","Mayotte"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","FSM","Micronesia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MDA","Moldova"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MCO","Monaco"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MNG","Mongolia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MNE","Montenegro"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MSR","Montserrat"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MAR","Morocco"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MOZ","Mozambique"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MMR","Myanmar"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","NAM","Namibia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","NRU","Nauru"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","NPL","Nepal"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","NCL","New Caledonia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","NIC","Nicaragua"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","NER","Niger"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","NGA","Nigeria"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","NIU","Niue"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","NFK","Norfolk Island"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MKD","North Macedonia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MNP","Northern Mariana Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","OMN","Oman"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PAK","Pakistan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PLW","Palau"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PSE","Palestinian Authority or West Bank and Gaza Strip"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PAN","Panama"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PNG","Papua New Guinea"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PRY","Paraguay"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PER","Peru"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PHL","Philippines"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PCN","Pitcairn"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","PRI","Puerto Rico"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","QAT","Qatar"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","REU","Réunion"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","ROU","Romania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","RUS","Russia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","RWA","Rwanda"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","BLM","Saint Barthélemy"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SHN","Saint Helena"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","KNA","Saint Kitts and Nevis"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","MAF","Saint Martin"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","LCA","Saint Lucia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SPM","Saint Pierre and Miquelon"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","VCT","Saint Vincent and the Grenadines"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","WSM","Samoa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SMR","San Marino"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","STP","Sao Tome and Principe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SAU","Saudi Arabia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SEN","Senegal"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SRB","Serbia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SYC","Seychelles"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SLE","Sierra Leone"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SGP","Singapore"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SXM","Sint Maarten"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SLB","Solomon Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SOM","Somalia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","ZAF","South Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SGS","South Georgia and the South Sandwich Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SSD","South Sudan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","LKA","Sri Lanka"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SDN","Sudan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SUR","Suriname"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SJM","Svalbard and Jan Mayen"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","SYR","Syrian Arab Republic"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TWN","Chinese Taipei"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TJK","Tajikistan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TZA","Tanzania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","THA","Thailand"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TLS","Timor-Leste"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TGO","Togo"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TKL","Tokelau"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TON","Tonga"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TTO","Trinidad and Tobago"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TUN","Tunisia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TKM","Turkmenistan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TCA","Turks and Caicos Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","TUV","Tuvalu"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","UGA","Uganda"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","UKR","Ukraine"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","ARE","United Arab Emirates"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.0","true","UMI","United States Minor Outlying Islands"
