"code_list","code_list_nm","agency_id","version","is_final","code_value","code_text"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","AXOECD_O","Other non-OECD America"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SXOECD","Non-OECD Asia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","S3_OXOECD","Non-OECD other Western Asia / Near and Middle East countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","S_OXOECD","Non-OECD other Asia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","EXOECD","Non-OECD Europe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","OXOECD","Non-OECD Oceania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","AFG","Afghanistan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ALA","Åland"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ALB","Albania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","DZA","Algeria"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ASM","American Samoa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","AGO","Angola"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","AND","Andorra"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ATA","Antarctica"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","AIA","Anguilla"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ATG","Antigua and Barbuda"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ARG","Argentina"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ARM","Armenia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ABW","Aruba"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","AZE","Azerbaijan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BHS","Bahamas"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BHR","Bahrain"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GGY","Bailiwick of Guernsey"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BGD","Bangladesh"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BRB","Barbados"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BLR","Belarus"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BLZ","Belize"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BEN","Benin"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BMU","Bermuda"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BTN","Bhutan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BOL","Bolivia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BES","Bonaire, Saba, Saint Eustatius"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BIH","Bosnia and Herzegovina"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BWA","Botswana"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BVT","Bouvet Island"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BRA","Brazil"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","IOT","British Indian Ocean Territory"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","VGB","British Virgin Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BRN","Brunei Darussalam"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BGR","Bulgaria"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BFA","Burkina Faso"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BDI","Burundi"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CPV","Cabo Verde"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","KHM","Cambodia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CMR","Cameroon"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CYM","Cayman Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CAF","Central African Republic"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","TCD","Chad"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CHN","China (People’s Republic of)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CXR","Christmas Island"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CPT","Clipperton Island"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","COM","Comoros"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CCK","Cocos (Keeling) Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","COG","Congo"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","COK","Cook Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CIV","Côte d’Ivoire"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","HRV","Croatia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CUB","Cuba"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CUW","Curaçao"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","CYP","Cyprus"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PRK","Democratic People’s Republic of Korea"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","COD","Democratic Republic of the Congo"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","DJI","Djibouti"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","DMA","Dominica"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","DOM","Dominican Republic"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ECU","Ecuador"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","EGY","Egypt"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SLV","El Salvador"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GNQ","Equatorial Guinea"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ERI","Eritrea"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SWZ","Eswatini"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ETH","Ethiopia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","FLK","Falkland Islands (Malvinas)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","FRO","Faroe Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","FJI","Fiji"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GUF","French Guiana"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PYF","French Polynesia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ATF","French Southern and Antarctic Lands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GAB","Gabon"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GMB","Gambia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GEO","Georgia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GHA","Ghana"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GIB","Gibraltar"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GRL","Greenland"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GRD","Grenada"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GLP","Guadeloupe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GUM","Guam"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GTM","Guatemala"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GIN","Guinea"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GNB","Guinea-Bissau"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","GUY","Guyana"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","HTI","Haiti"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","HMD","Heard Island and McDonald Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","VAT","Holy See"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","HND","Honduras"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","HKG","Hong Kong (China)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","IND","India"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","IDN","Indonesia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","IRN","Iran"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","IRQ","Iraq"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","IMN","Isle of Man"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","JAM","Jamaica"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","JEY","Jersey"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","JOR","Jordan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","KAZ","Kazakhstan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","KEN","Kenya"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","KIR","Kiribati"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","XKV","Kosovo"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","KWT","Kuwait"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","KGZ","Kyrgyzstan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","LAO","Lao People’s Democratic Republic"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","LBN","Lebanon"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","LSO","Lesotho"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","LBR","Liberia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","LBY","Libya"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","LIE","Liechtenstein"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MAC","Macau (China)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MDG","Madagascar"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MWI","Malawi"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MYS","Malaysia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MDV","Maldives"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MLI","Mali"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MLT","Malta"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MHL","Marshall Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MTQ","Martinique"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MRT","Mauritania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MUS","Mauritius"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MYT","Mayotte"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","FSM","Micronesia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MDA","Moldova"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MCO","Monaco"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MNG","Mongolia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MNE","Montenegro"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MSR","Montserrat"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MAR","Morocco"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MOZ","Mozambique"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MMR","Myanmar"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","NAM","Namibia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","NRU","Nauru"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","NPL","Nepal"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","NCL","New Caledonia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","NIC","Nicaragua"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","NER","Niger"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","NGA","Nigeria"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","NIU","Niue"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","NFK","Norfolk Island"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MKD","North Macedonia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MNP","Northern Mariana Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","OMN","Oman"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PAK","Pakistan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PLW","Palau"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PSE","Palestinian Authority or West Bank and Gaza Strip"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PAN","Panama"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PNG","Papua New Guinea"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PRY","Paraguay"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PER","Peru"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PHL","Philippines"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PCN","Pitcairn"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","PRI","Puerto Rico"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","QAT","Qatar"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","REU","Réunion"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ROU","Romania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","RUS","Russia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","RWA","Rwanda"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","BLM","Saint Barthélemy"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SHN","Saint Helena"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","KNA","Saint Kitts and Nevis"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","MAF","Saint Martin"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","LCA","Saint Lucia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SPM","Saint Pierre and Miquelon"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","VCT","Saint Vincent and the Grenadines"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","WSM","Samoa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SMR","San Marino"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","STP","Sao Tome and Principe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SAU","Saudi Arabia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SEN","Senegal"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SRB","Serbia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SYC","Seychelles"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SLE","Sierra Leone"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SGP","Singapore"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SXM","Sint Maarten"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SLB","Solomon Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SOM","Somalia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","ZAF","South Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SGS","South Georgia and the South Sandwich Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SSD","South Sudan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","LKA","Sri Lanka"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SDN","Sudan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SUR","Suriname"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SJM","Svalbard and Jan Mayen"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","SYR","Syrian Arab Republic"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","TWN","Chinese Taipei"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","TJK","Tajikistan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","TZA","Tanzania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","THA","Thailand"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.2","true","TLS","Timor-Leste"
