"cc_iso3c","ref_year","variable","value"
"ATG",2022,"gtmi_pims",0
"ATG",2022,"gtmi_opensource",0
"ATG",2022,"gtmi_portal",3
"ATG",2022,"gtmi_opengov",0
"ATG",2022,"gtmi_opendata",0
"ATG",2022,"gtmi_participation",0
"ATG",2022,"gtmi_feedback",0
"ATG",2022,"gtmi_engagement",0
"ATG",2022,"gtmi_govtech",1
"ATG",2022,"gtmi_datagovernance",0.5
"ATG",2022,"gtmi_right2info",1
"ATG",2022,"gtmi_dataprivacy",2
"ATG",2022,"gtmi_digitalskills",0
"ATG",2022,"gtmi_pubsecinv",0.5
"ATG",2022,"gtmi_data_exchange",3
"ATG",2022,"gtmi_system_governance",1.75
"ATG",2022,"gtmi_socsecmi",2.75
"ATG",2022,"gtmi_eprocurement",2
"ATG",2022,"gtmi_user_centric",3
"ATG",2022,"gtmi_taxportal",5
"ATG",2022,"gtmi_epayments",2.75
"ATG",2022,"gtmi_customsportal",2
"ATG",2022,"gtmi_socsecportal",2
"ATG",2022,"gtmi_jobportal",0
"ARG",2022,"gtmi_backend",4.75
"ARG",2022,"gtmi_fiscal",3
"ARG",2022,"gtmi_taxmi",1
"ARG",2022,"gtmi_customsmi",1
"ARG",2022,"gtmi_hrmis",2
"ARG",2022,"gtmi_pims",1
"ARG",2022,"gtmi_opensource",2.25
"ARG",2022,"gtmi_portal",3
"ARG",2022,"gtmi_opengov",1
"ARG",2022,"gtmi_opendata",2
"ARG",2022,"gtmi_participation",2
"ARG",2022,"gtmi_feedback",4
"ARG",2022,"gtmi_engagement",3
"ARG",2022,"gtmi_govtech",3.75
"ARG",2022,"gtmi_datagovernance",2
"ARG",2022,"gtmi_right2info",1
"ARG",2022,"gtmi_dataprivacy",3
"ARG",2022,"gtmi_digitalskills",2.25
"ARG",2022,"gtmi_pubsecinv",1.75
"ARG",2022,"gtmi_data_exchange",7
"ARG",2022,"gtmi_system_governance",6
"ARG",2022,"gtmi_socsecmi",2.75
"ARG",2022,"gtmi_eprocurement",1
"ARG",2022,"gtmi_user_centric",3
"ARG",2022,"gtmi_taxportal",4
"ARG",2022,"gtmi_epayments",2.75
"ARG",2022,"gtmi_customsportal",1
"ARG",2022,"gtmi_socsecportal",1.75
"ARG",2022,"gtmi_jobportal",1
"ARM",2022,"gtmi_backend",6
"ARM",2022,"gtmi_fiscal",5
"ARM",2022,"gtmi_taxmi",1
"ARM",2022,"gtmi_customsmi",1
"ARM",2022,"gtmi_hrmis",2.25
"ARM",2022,"gtmi_pims",1.25
"ARM",2022,"gtmi_opensource",0
"ARM",2022,"gtmi_portal",2.25
"ARM",2022,"gtmi_opengov",1
"ARM",2022,"gtmi_opendata",0
"ARM",2022,"gtmi_participation",4
"ARM",2022,"gtmi_feedback",3.75
"ARM",2022,"gtmi_engagement",3
"ARM",2022,"gtmi_govtech",5.75
"ARM",2022,"gtmi_datagovernance",1.5
"ARM",2022,"gtmi_right2info",2
"ARM",2022,"gtmi_dataprivacy",4.75
"ARM",2022,"gtmi_digitalskills",0
"ARM",2022,"gtmi_pubsecinv",2.75
"ARM",2022,"gtmi_data_exchange",7
"ARM",2022,"gtmi_system_governance",4.25
"ARM",2022,"gtmi_socsecmi",3
"ARM",2022,"gtmi_eprocurement",2
"ARM",2022,"gtmi_user_centric",2
"ARM",2022,"gtmi_taxportal",4
"ARM",2022,"gtmi_epayments",3
"ARM",2022,"gtmi_customsportal",0.75
"ARM",2022,"gtmi_socsecportal",0.75
"ARM",2022,"gtmi_jobportal",1.75
"AUS",2022,"gtmi_backend",7.75
"AUS",2022,"gtmi_fiscal",6
"AUS",2022,"gtmi_taxmi",1
"AUS",2022,"gtmi_customsmi",1
"AUS",2022,"gtmi_hrmis",3
"AUS",2022,"gtmi_pims",0
"AUS",2022,"gtmi_opensource",2.25
"AUS",2022,"gtmi_portal",3
"AUS",2022,"gtmi_opengov",1
"AUS",2022,"gtmi_opendata",3
"AUS",2022,"gtmi_participation",4
"AUS",2022,"gtmi_feedback",4
"AUS",2022,"gtmi_engagement",4
"AUS",2022,"gtmi_govtech",6.75
"AUS",2022,"gtmi_datagovernance",1.5
"AUS",2022,"gtmi_right2info",2
"AUS",2022,"gtmi_dataprivacy",5
"AUS",2022,"gtmi_digitalskills",3
"AUS",2022,"gtmi_pubsecinv",6
"AUS",2022,"gtmi_data_exchange",5
"AUS",2022,"gtmi_system_governance",6.25
"AUS",2022,"gtmi_socsecmi",3
"AUS",2022,"gtmi_eprocurement",2
"AUS",2022,"gtmi_user_centric",4
"AUS",2022,"gtmi_taxportal",4
"AUS",2022,"gtmi_epayments",2.75
"AUS",2022,"gtmi_customsportal",2
"AUS",2022,"gtmi_socsecportal",0
"AUS",2022,"gtmi_jobportal",0.75
"AUT",2022,"gtmi_backend",10
"AUT",2022,"gtmi_fiscal",3.5
"AUT",2022,"gtmi_taxmi",1
"AUT",2022,"gtmi_customsmi",1
"AUT",2022,"gtmi_hrmis",3
"AUT",2022,"gtmi_pims",2
"AUT",2022,"gtmi_opensource",2.75
"AUT",2022,"gtmi_portal",4
"AUT",2022,"gtmi_opengov",2
"AUT",2022,"gtmi_opendata",4
"AUT",2022,"gtmi_participation",4
"AUT",2022,"gtmi_feedback",4
"AUT",2022,"gtmi_engagement",4
"AUT",2022,"gtmi_govtech",6
"AUT",2022,"gtmi_datagovernance",2
"AUT",2022,"gtmi_right2info",1
"AUT",2022,"gtmi_dataprivacy",5
"AUT",2022,"gtmi_digitalskills",4
"AUT",2022,"gtmi_pubsecinv",6.75
"AUT",2022,"gtmi_data_exchange",6
"AUT",2022,"gtmi_system_governance",5.25
"AUT",2022,"gtmi_socsecmi",3
"AUT",2022,"gtmi_eprocurement",1
"AUT",2022,"gtmi_user_centric",5
"AUT",2022,"gtmi_taxportal",5
"AUT",2022,"gtmi_epayments",1.75
"AUT",2022,"gtmi_customsportal",2
"AUT",2022,"gtmi_socsecportal",2
"AUT",2022,"gtmi_jobportal",2
"AZE",2022,"gtmi_backend",8
"AZE",2022,"gtmi_fiscal",5.75
"AZE",2022,"gtmi_taxmi",1
"AZE",2022,"gtmi_customsmi",1
"AZE",2022,"gtmi_hrmis",2
"AZE",2022,"gtmi_pims",0
"AZE",2022,"gtmi_opensource",1.25
"AZE",2022,"gtmi_portal",4
"AZE",2022,"gtmi_opengov",1
"AZE",2022,"gtmi_opendata",3
"AZE",2022,"gtmi_participation",3
"AZE",2022,"gtmi_feedback",6
"AZE",2022,"gtmi_engagement",4
"AZE",2022,"gtmi_govtech",7
"AZE",2022,"gtmi_datagovernance",0
"AZE",2022,"gtmi_right2info",2
"AZE",2022,"gtmi_dataprivacy",3
"AZE",2022,"gtmi_digitalskills",0
"AZE",2022,"gtmi_pubsecinv",6.75
"AZE",2022,"gtmi_data_exchange",6
"AZE",2022,"gtmi_system_governance",2
"AZE",2022,"gtmi_socsecmi",3
"AZE",2022,"gtmi_eprocurement",2
"AZE",2022,"gtmi_user_centric",3
"AZE",2022,"gtmi_taxportal",5
"AZE",2022,"gtmi_epayments",2.75
"AZE",2022,"gtmi_customsportal",2
"AZE",2022,"gtmi_socsecportal",2
"AZE",2022,"gtmi_jobportal",2
"BHS",2022,"gtmi_backend",2.25
"BHS",2022,"gtmi_fiscal",5
"BHS",2022,"gtmi_taxmi",1
"BHS",2022,"gtmi_customsmi",1
"BHS",2022,"gtmi_hrmis",2
"BHS",2022,"gtmi_pims",0
"BHS",2022,"gtmi_opensource",0
"BHS",2022,"gtmi_portal",2
"BHS",2022,"gtmi_opengov",0
"BHS",2022,"gtmi_opendata",0
"BHS",2022,"gtmi_participation",0
"BHS",2022,"gtmi_feedback",2
"BHS",2022,"gtmi_engagement",0
"BHS",2022,"gtmi_govtech",5
"BHS",2022,"gtmi_datagovernance",0
"BHS",2022,"gtmi_right2info",1
"BHS",2022,"gtmi_dataprivacy",3.75
"BHS",2022,"gtmi_digitalskills",0
"BHS",2022,"gtmi_pubsecinv",1
"BHS",2022,"gtmi_data_exchange",4
"BHS",2022,"gtmi_system_governance",4
"BHS",2022,"gtmi_socsecmi",3
"BHS",2022,"gtmi_eprocurement",0.75
"BHS",2022,"gtmi_user_centric",2
"BHS",2022,"gtmi_taxportal",5
"BHS",2022,"gtmi_epayments",2.75
"BHS",2022,"gtmi_customsportal",2
"BHS",2022,"gtmi_socsecportal",1
"BHS",2022,"gtmi_jobportal",1.75
"BHR",2022,"gtmi_backend",6
"BHR",2022,"gtmi_fiscal",2.5
"BHR",2022,"gtmi_taxmi",1
"BHR",2022,"gtmi_customsmi",1
"BHR",2022,"gtmi_hrmis",3
"BHR",2022,"gtmi_pims",0
"BHR",2022,"gtmi_opensource",0
"BHR",2022,"gtmi_portal",4
"BHR",2022,"gtmi_opengov",2
"BHR",2022,"gtmi_opendata",2.75
"BHR",2022,"gtmi_participation",5
"BHR",2022,"gtmi_feedback",5
"BHR",2022,"gtmi_engagement",4
"BHR",2022,"gtmi_govtech",8
"BHR",2022,"gtmi_datagovernance",3
"BHR",2022,"gtmi_right2info",0
"BHR",2022,"gtmi_dataprivacy",4
"BHR",2022,"gtmi_digitalskills",3.75
"BHR",2022,"gtmi_pubsecinv",5.75
"BHR",2022,"gtmi_data_exchange",5
"BHR",2022,"gtmi_system_governance",4.25
"BHR",2022,"gtmi_socsecmi",3
"BHR",2022,"gtmi_eprocurement",1
"BHR",2022,"gtmi_user_centric",2
"BHR",2022,"gtmi_taxportal",1
"BHR",2022,"gtmi_epayments",2
"BHR",2022,"gtmi_customsportal",2
"BHR",2022,"gtmi_socsecportal",2
"BHR",2022,"gtmi_jobportal",2
"BGD",2022,"gtmi_backend",11
"BGD",2022,"gtmi_fiscal",6
"BGD",2022,"gtmi_taxmi",1
"BGD",2022,"gtmi_customsmi",1
"BGD",2022,"gtmi_hrmis",3
"BGD",2022,"gtmi_pims",2
"BGD",2022,"gtmi_opensource",0
"BGD",2022,"gtmi_portal",3.75
"BGD",2022,"gtmi_opengov",2
"BGD",2022,"gtmi_opendata",1.75
"BGD",2022,"gtmi_participation",3
"BGD",2022,"gtmi_feedback",6
"BGD",2022,"gtmi_engagement",4
"BGD",2022,"gtmi_govtech",8
"BGD",2022,"gtmi_datagovernance",2.5
"BGD",2022,"gtmi_right2info",2
"BGD",2022,"gtmi_dataprivacy",4
"BGD",2022,"gtmi_digitalskills",3.5
"BGD",2022,"gtmi_pubsecinv",7
"BGD",2022,"gtmi_data_exchange",7
"BGD",2022,"gtmi_system_governance",6.75
"BGD",2022,"gtmi_socsecmi",3
"BGD",2022,"gtmi_eprocurement",2
"BGD",2022,"gtmi_user_centric",4
"BGD",2022,"gtmi_taxportal",1
"BGD",2022,"gtmi_epayments",2.75
"BGD",2022,"gtmi_customsportal",2
"BGD",2022,"gtmi_socsecportal",1.75
"BGD",2022,"gtmi_jobportal",2
"BRB",2022,"gtmi_backend",0
"BRB",2022,"gtmi_fiscal",2.5
"BRB",2022,"gtmi_taxmi",1
"BRB",2022,"gtmi_customsmi",1
"BRB",2022,"gtmi_hrmis",2
"BRB",2022,"gtmi_pims",0
"BRB",2022,"gtmi_opensource",0
"BRB",2022,"gtmi_portal",0.5
"BRB",2022,"gtmi_opengov",0
"BRB",2022,"gtmi_opendata",0
"BRB",2022,"gtmi_participation",0
"BRB",2022,"gtmi_feedback",0
"BRB",2022,"gtmi_engagement",0
"BRB",2022,"gtmi_govtech",1.75
"BRB",2022,"gtmi_datagovernance",0
"BRB",2022,"gtmi_right2info",0.5
"BRB",2022,"gtmi_dataprivacy",1.5
"BRB",2022,"gtmi_digitalskills",0
"BRB",2022,"gtmi_pubsecinv",1
"BRB",2022,"gtmi_data_exchange",5
"BRB",2022,"gtmi_system_governance",0
"BRB",2022,"gtmi_socsecmi",3
"BRB",2022,"gtmi_eprocurement",1
"BRB",2022,"gtmi_user_centric",1
"BRB",2022,"gtmi_taxportal",4
"BRB",2022,"gtmi_epayments",3
"BRB",2022,"gtmi_customsportal",2
"BRB",2022,"gtmi_socsecportal",2
"BRB",2022,"gtmi_jobportal",0
"BLR",2022,"gtmi_backend",2
"BLR",2022,"gtmi_fiscal",3.25
"BLR",2022,"gtmi_taxmi",1
"BLR",2022,"gtmi_customsmi",1
"BLR",2022,"gtmi_hrmis",2
"BLR",2022,"gtmi_pims",0
"BLR",2022,"gtmi_opensource",0
"BLR",2022,"gtmi_portal",2
"BLR",2022,"gtmi_opengov",0
"BLR",2022,"gtmi_opendata",1.5
"BLR",2022,"gtmi_participation",0
"BLR",2022,"gtmi_feedback",0
"BLR",2022,"gtmi_engagement",0
"BLR",2022,"gtmi_govtech",1.75
"BLR",2022,"gtmi_datagovernance",0
"BLR",2022,"gtmi_right2info",0
"BLR",2022,"gtmi_dataprivacy",2
"BLR",2022,"gtmi_digitalskills",0
"BLR",2022,"gtmi_pubsecinv",0
"BLR",2022,"gtmi_data_exchange",6
"BLR",2022,"gtmi_system_governance",0
"BLR",2022,"gtmi_socsecmi",2.75
"BLR",2022,"gtmi_eprocurement",1
"BLR",2022,"gtmi_user_centric",0
"BLR",2022,"gtmi_taxportal",0.75
"BLR",2022,"gtmi_epayments",0.75
"BLR",2022,"gtmi_customsportal",0
"BLR",2022,"gtmi_socsecportal",0.75
"BLR",2022,"gtmi_jobportal",1
"BEL",2022,"gtmi_backend",5.25
"BEL",2022,"gtmi_fiscal",5.25
"BEL",2022,"gtmi_taxmi",1
"BEL",2022,"gtmi_customsmi",1
"BEL",2022,"gtmi_hrmis",3
"BEL",2022,"gtmi_pims",0
"BEL",2022,"gtmi_opensource",2.25
"BEL",2022,"gtmi_portal",3
"BEL",2022,"gtmi_opengov",1
"BEL",2022,"gtmi_opendata",1.5
"BEL",2022,"gtmi_participation",3
"BEL",2022,"gtmi_feedback",6
"BEL",2022,"gtmi_engagement",0
"BEL",2022,"gtmi_govtech",3.25
"BEL",2022,"gtmi_datagovernance",2
"BEL",2022,"gtmi_right2info",1
"BEL",2022,"gtmi_dataprivacy",5
"BEL",2022,"gtmi_digitalskills",2.5
"BEL",2022,"gtmi_pubsecinv",4
"BEL",2022,"gtmi_data_exchange",6
"BEL",2022,"gtmi_system_governance",8
"BEL",2022,"gtmi_socsecmi",3
"BEL",2022,"gtmi_eprocurement",2
"BEL",2022,"gtmi_user_centric",5
"BEL",2022,"gtmi_taxportal",5
"BEL",2022,"gtmi_epayments",3
"BEL",2022,"gtmi_customsportal",2
"BEL",2022,"gtmi_socsecportal",2
"BEL",2022,"gtmi_jobportal",2
"BLZ",2022,"gtmi_backend",1
"BLZ",2022,"gtmi_fiscal",2
"BLZ",2022,"gtmi_taxmi",1
"BLZ",2022,"gtmi_customsmi",1
"BLZ",2022,"gtmi_hrmis",2
"BLZ",2022,"gtmi_pims",0
"BLZ",2022,"gtmi_opensource",0
"BLZ",2022,"gtmi_portal",0.5
"BLZ",2022,"gtmi_opengov",0
"BLZ",2022,"gtmi_opendata",0
"BLZ",2022,"gtmi_participation",0
"BLZ",2022,"gtmi_feedback",0
"BLZ",2022,"gtmi_engagement",0
"BLZ",2022,"gtmi_govtech",3.75
"BLZ",2022,"gtmi_datagovernance",0
"BLZ",2022,"gtmi_right2info",1
"BLZ",2022,"gtmi_dataprivacy",1.5
"BLZ",2022,"gtmi_digitalskills",0
"BLZ",2022,"gtmi_pubsecinv",1
"BLZ",2022,"gtmi_data_exchange",3
"BLZ",2022,"gtmi_system_governance",0
"BLZ",2022,"gtmi_socsecmi",1
"BLZ",2022,"gtmi_eprocurement",1
"BLZ",2022,"gtmi_user_centric",1
"BLZ",2022,"gtmi_taxportal",3
"BLZ",2022,"gtmi_epayments",2.25
"BLZ",2022,"gtmi_customsportal",0.75
"BLZ",2022,"gtmi_socsecportal",0
"BLZ",2022,"gtmi_jobportal",0.75
"BEN",2022,"gtmi_backend",5.5
"BEN",2022,"gtmi_fiscal",6
"BEN",2022,"gtmi_taxmi",1
"BEN",2022,"gtmi_customsmi",1
"BEN",2022,"gtmi_hrmis",2.75
"BEN",2022,"gtmi_pims",2
"BEN",2022,"gtmi_opensource",0
"BEN",2022,"gtmi_portal",2
"BEN",2022,"gtmi_opengov",2
"BEN",2022,"gtmi_opendata",2.5
"BEN",2022,"gtmi_participation",0
"BEN",2022,"gtmi_feedback",5
"BEN",2022,"gtmi_engagement",3
"BEN",2022,"gtmi_govtech",5.75
"BEN",2022,"gtmi_datagovernance",1
"BEN",2022,"gtmi_right2info",1
"BEN",2022,"gtmi_dataprivacy",4
"BEN",2022,"gtmi_digitalskills",2.75
"BEN",2022,"gtmi_pubsecinv",3.25
"BEN",2022,"gtmi_data_exchange",5
"BEN",2022,"gtmi_system_governance",2
"BEN",2022,"gtmi_socsecmi",1
"BEN",2022,"gtmi_eprocurement",0.75
"BEN",2022,"gtmi_user_centric",2
"BEN",2022,"gtmi_taxportal",4
"BEN",2022,"gtmi_epayments",3
"BEN",2022,"gtmi_customsportal",1.75
"BEN",2022,"gtmi_socsecportal",1.75
"BEN",2022,"gtmi_jobportal",2
"BTN",2022,"gtmi_backend",8
"BTN",2022,"gtmi_fiscal",4.5
"BTN",2022,"gtmi_taxmi",1
"BTN",2022,"gtmi_customsmi",1
"BTN",2022,"gtmi_hrmis",2.75
"BTN",2022,"gtmi_pims",1
"BTN",2022,"gtmi_opensource",2.25
"BTN",2022,"gtmi_portal",3
"BTN",2022,"gtmi_opengov",0
"BTN",2022,"gtmi_opendata",0
"BTN",2022,"gtmi_participation",0
"BTN",2022,"gtmi_feedback",2.75
"BTN",2022,"gtmi_engagement",2
"BTN",2022,"gtmi_govtech",6.5
"BTN",2022,"gtmi_datagovernance",1.5
"BTN",2022,"gtmi_right2info",0
"BTN",2022,"gtmi_dataprivacy",2.5
"BTN",2022,"gtmi_digitalskills",4
"BTN",2022,"gtmi_pubsecinv",3
"BTN",2022,"gtmi_data_exchange",6
"BTN",2022,"gtmi_system_governance",6.5
"BTN",2022,"gtmi_socsecmi",1.75
"BTN",2022,"gtmi_eprocurement",1
"BTN",2022,"gtmi_user_centric",3
"BTN",2022,"gtmi_taxportal",1
"BTN",2022,"gtmi_epayments",2.25
"BTN",2022,"gtmi_customsportal",0
"BTN",2022,"gtmi_socsecportal",1
"BTN",2022,"gtmi_jobportal",1
"BOL",2022,"gtmi_backend",4
"BOL",2022,"gtmi_fiscal",5
"BOL",2022,"gtmi_taxmi",1
"BOL",2022,"gtmi_customsmi",1
"BOL",2022,"gtmi_hrmis",2
"BOL",2022,"gtmi_pims",1
"BOL",2022,"gtmi_opensource",2.5
"BOL",2022,"gtmi_portal",1.5
"BOL",2022,"gtmi_opengov",1.25
"BOL",2022,"gtmi_opendata",2
"BOL",2022,"gtmi_participation",0
"BOL",2022,"gtmi_feedback",0
"BOL",2022,"gtmi_engagement",0
"BOL",2022,"gtmi_govtech",3.75
"BOL",2022,"gtmi_datagovernance",0
"BOL",2022,"gtmi_right2info",0.5
"BOL",2022,"gtmi_dataprivacy",0.5
"BOL",2022,"gtmi_digitalskills",2.5
"BOL",2022,"gtmi_pubsecinv",0.75
"BOL",2022,"gtmi_data_exchange",7
"BOL",2022,"gtmi_system_governance",0
"BOL",2022,"gtmi_socsecmi",2.75
"BOL",2022,"gtmi_eprocurement",2
"BOL",2022,"gtmi_user_centric",4
"BOL",2022,"gtmi_taxportal",4.75
"BOL",2022,"gtmi_epayments",3
"BOL",2022,"gtmi_customsportal",0.75
"BOL",2022,"gtmi_socsecportal",0.75
"BOL",2022,"gtmi_jobportal",0.75
"BIH",2022,"gtmi_backend",0.75
"BIH",2022,"gtmi_fiscal",5.5
"BIH",2022,"gtmi_taxmi",1
"BIH",2022,"gtmi_customsmi",1
"BIH",2022,"gtmi_hrmis",1.5
"BIH",2022,"gtmi_pims",1
"BIH",2022,"gtmi_opensource",0
"BIH",2022,"gtmi_portal",0.5
"BIH",2022,"gtmi_opengov",1
"BIH",2022,"gtmi_opendata",0
"BIH",2022,"gtmi_participation",0
"BIH",2022,"gtmi_feedback",0
"BIH",2022,"gtmi_engagement",0
"BIH",2022,"gtmi_govtech",0.5
"BIH",2022,"gtmi_datagovernance",0
"BIH",2022,"gtmi_right2info",1
"BIH",2022,"gtmi_dataprivacy",2
"BIH",2022,"gtmi_digitalskills",0
"BIH",2022,"gtmi_pubsecinv",0
"BIH",2022,"gtmi_data_exchange",4
"BIH",2022,"gtmi_system_governance",0
"BIH",2022,"gtmi_socsecmi",1
"BIH",2022,"gtmi_eprocurement",0.75
"BIH",2022,"gtmi_user_centric",0
"BIH",2022,"gtmi_taxportal",0.75
"BIH",2022,"gtmi_epayments",0
"BIH",2022,"gtmi_customsportal",0
"BIH",2022,"gtmi_socsecportal",0
"BIH",2022,"gtmi_jobportal",0
"BWA",2022,"gtmi_backend",1.5
"BWA",2022,"gtmi_fiscal",4.75
"BWA",2022,"gtmi_taxmi",1
"BWA",2022,"gtmi_customsmi",1
"BWA",2022,"gtmi_hrmis",2.75
"BWA",2022,"gtmi_pims",0
"BWA",2022,"gtmi_opensource",0.75
"BWA",2022,"gtmi_portal",0.5
"BWA",2022,"gtmi_opengov",0
"BWA",2022,"gtmi_opendata",1
"BWA",2022,"gtmi_participation",0
"BWA",2022,"gtmi_feedback",0
"BWA",2022,"gtmi_engagement",0
"BWA",2022,"gtmi_govtech",2
"BWA",2022,"gtmi_datagovernance",0
"BWA",2022,"gtmi_right2info",0
"BWA",2022,"gtmi_dataprivacy",1.5
