"cc_iso3c","ref_year","variable","value"
"ESP",2022,"availability_score",0.62
"ESP",2022,"accessibility_implementation",0.75
"ESP",2022,"accessibility_policy",1
"ESP",2022,"accessibility_release",0.58
"ESP",2022,"accessibility_score",0.78
"ESP",2022,"reuse_dataliteracy",0.93
"ESP",2022,"reuse_monitoring",1
"ESP",2022,"reuse_promotion",0.64
"ESP",2022,"reuse_score",0.85
"EST",2022,"availability_implementation",0.59
"EST",2022,"availability_policy",0.87
"EST",2022,"availability_release",0.69
"EST",2022,"availability_score",0.72
"EST",2022,"accessibility_implementation",0.81
"EST",2022,"accessibility_policy",0.92
"EST",2022,"accessibility_release",0.83
"EST",2022,"accessibility_score",0.85
"EST",2022,"reuse_dataliteracy",0.97
"EST",2022,"reuse_monitoring",0.58
"EST",2022,"reuse_promotion",0.62
"EST",2022,"reuse_score",0.72
"FIN",2022,"availability_implementation",0.76
"FIN",2022,"availability_policy",0.7
"FIN",2022,"availability_release",0.3
"FIN",2022,"availability_score",0.59
"FIN",2022,"accessibility_implementation",0.74
"FIN",2022,"accessibility_policy",0.5
"FIN",2022,"accessibility_release",0.88
"FIN",2022,"accessibility_score",0.7
"FIN",2022,"reuse_dataliteracy",0.17
"FIN",2022,"reuse_monitoring",0.5
"FIN",2022,"reuse_promotion",0.31
"FIN",2022,"reuse_score",0.33
"FRA",2022,"availability_implementation",0.82
"FRA",2022,"availability_policy",1
"FRA",2022,"availability_release",0.86
"FRA",2022,"availability_score",0.89
"FRA",2022,"accessibility_implementation",0.76
"FRA",2022,"accessibility_policy",0.79
"FRA",2022,"accessibility_release",1
"FRA",2022,"accessibility_score",0.85
"FRA",2022,"reuse_dataliteracy",0.75
"FRA",2022,"reuse_monitoring",0.5
"FRA",2022,"reuse_promotion",0.99
"FRA",2022,"reuse_score",0.75
"GBR",2022,"availability_implementation",0.49
"GBR",2022,"availability_policy",0.79
"GBR",2022,"availability_release",0.18
"GBR",2022,"availability_score",0.49
"GBR",2022,"accessibility_implementation",0.76
"GBR",2022,"accessibility_policy",0.5
"GBR",2022,"accessibility_release",0
"GBR",2022,"accessibility_score",0.42
"GBR",2022,"reuse_dataliteracy",0.44
"GBR",2022,"reuse_monitoring",0
"GBR",2022,"reuse_promotion",0.27
"GBR",2022,"reuse_score",0.23
"GRC",2022,"availability_implementation",0.01
"GRC",2022,"availability_policy",0.72
"GRC",2022,"availability_release",0.17
"GRC",2022,"availability_score",0.3
"GRC",2022,"accessibility_implementation",0.2
"GRC",2022,"accessibility_policy",0.92
"GRC",2022,"accessibility_release",0
"GRC",2022,"accessibility_score",0.37
"GRC",2022,"reuse_dataliteracy",0
"GRC",2022,"reuse_monitoring",0
"GRC",2022,"reuse_promotion",0.08
"GRC",2022,"reuse_score",0.03
"HRV",2022,"availability_implementation",0.15
"HRV",2022,"availability_policy",0.52
"HRV",2022,"availability_release",0.38
"HRV",2022,"availability_score",0.35
"HRV",2022,"accessibility_implementation",0.45
"HRV",2022,"accessibility_policy",1
"HRV",2022,"accessibility_release",0.35
"HRV",2022,"accessibility_score",0.6
"HRV",2022,"reuse_dataliteracy",0.35
"HRV",2022,"reuse_monitoring",0.17
"HRV",2022,"reuse_promotion",0.07
"HRV",2022,"reuse_score",0.2
"IRL",2022,"availability_implementation",0.59
"IRL",2022,"availability_policy",0.88
"IRL",2022,"availability_release",0.5
"IRL",2022,"availability_score",0.66
"IRL",2022,"accessibility_implementation",0.72
"IRL",2022,"accessibility_policy",0.83
"IRL",2022,"accessibility_release",0.42
"IRL",2022,"accessibility_score",0.66
"IRL",2022,"reuse_dataliteracy",0.72
"IRL",2022,"reuse_monitoring",0.75
"IRL",2022,"reuse_promotion",0.77
"IRL",2022,"reuse_score",0.75
"ISL",2022,"availability_implementation",0.48
"ISL",2022,"availability_policy",0.39
"ISL",2022,"availability_release",0.05
"ISL",2022,"availability_score",0.3
"ISL",2022,"accessibility_implementation",0.45
"ISL",2022,"accessibility_policy",0.33
"ISL",2022,"accessibility_release",0
"ISL",2022,"accessibility_score",0.26
"ISL",2022,"reuse_dataliteracy",0
"ISL",2022,"reuse_monitoring",0
"ISL",2022,"reuse_promotion",0.2
"ISL",2022,"reuse_score",0.07
"ISR",2022,"availability_implementation",0.33
"ISR",2022,"availability_policy",0.4
"ISR",2022,"availability_release",0.3
"ISR",2022,"availability_score",0.34
"ISR",2022,"accessibility_implementation",0.65
"ISR",2022,"accessibility_policy",1
"ISR",2022,"accessibility_release",0.54
"ISR",2022,"accessibility_score",0.73
"ISR",2022,"reuse_dataliteracy",0
"ISR",2022,"reuse_monitoring",0
"ISR",2022,"reuse_promotion",0.11
"ISR",2022,"reuse_score",0.04
"ITA",2022,"availability_implementation",0.25
"ITA",2022,"availability_policy",0.85
"ITA",2022,"availability_release",0.21
"ITA",2022,"availability_score",0.44
"ITA",2022,"accessibility_implementation",0.58
"ITA",2022,"accessibility_policy",1
"ITA",2022,"accessibility_release",0.44
"ITA",2022,"accessibility_score",0.67
"ITA",2022,"reuse_dataliteracy",0.88
"ITA",2022,"reuse_monitoring",0
"ITA",2022,"reuse_promotion",0.08
"ITA",2022,"reuse_score",0.32
"JPN",2022,"availability_implementation",0.46
"JPN",2022,"availability_policy",0.68
"JPN",2022,"availability_release",0.36
"JPN",2022,"availability_score",0.5
"JPN",2022,"accessibility_implementation",0.37
"JPN",2022,"accessibility_policy",0
"JPN",2022,"accessibility_release",0.35
"JPN",2022,"accessibility_score",0.24
"JPN",2022,"reuse_dataliteracy",0.44
"JPN",2022,"reuse_monitoring",0.42
"JPN",2022,"reuse_promotion",0.26
"JPN",2022,"reuse_score",0.37
"KOR",2022,"availability_implementation",0.81
"KOR",2022,"availability_policy",0.94
"KOR",2022,"availability_release",0.77
"KOR",2022,"availability_score",0.84
"KOR",2022,"accessibility_implementation",0.88
"KOR",2022,"accessibility_policy",1
"KOR",2022,"accessibility_release",0.82
"KOR",2022,"accessibility_score",0.9
"KOR",2022,"reuse_dataliteracy",1
"KOR",2022,"reuse_monitoring",1
"KOR",2022,"reuse_promotion",1
"KOR",2022,"reuse_score",1
"LTU",2022,"availability_implementation",0.63
"LTU",2022,"availability_policy",0.81
"LTU",2022,"availability_release",0.71
"LTU",2022,"availability_score",0.71
"LTU",2022,"accessibility_implementation",0.83
"LTU",2022,"accessibility_policy",0.92
"LTU",2022,"accessibility_release",0.42
"LTU",2022,"accessibility_score",0.72
"LTU",2022,"reuse_dataliteracy",0.66
"LTU",2022,"reuse_monitoring",0.42
"LTU",2022,"reuse_promotion",0.39
"LTU",2022,"reuse_score",0.49
"LUX",2022,"availability_implementation",0.45
"LUX",2022,"availability_policy",0.5
"LUX",2022,"availability_release",0.05
"LUX",2022,"availability_score",0.33
"LUX",2022,"accessibility_implementation",0.65
"LUX",2022,"accessibility_policy",0.92
"LUX",2022,"accessibility_release",0.6
"LUX",2022,"accessibility_score",0.72
"LUX",2022,"reuse_dataliteracy",0.23
"LUX",2022,"reuse_monitoring",0.08
"LUX",2022,"reuse_promotion",0.19
"LUX",2022,"reuse_score",0.17
"LVA",2022,"availability_implementation",0.48
"LVA",2022,"availability_policy",0.76
"LVA",2022,"availability_release",0
"LVA",2022,"availability_score",0.42
"LVA",2022,"accessibility_implementation",0.7
"LVA",2022,"accessibility_policy",0.58
"LVA",2022,"accessibility_release",0.23
"LVA",2022,"accessibility_score",0.51
"LVA",2022,"reuse_dataliteracy",0.13
"LVA",2022,"reuse_monitoring",0
"LVA",2022,"reuse_promotion",0.33
"LVA",2022,"reuse_score",0.15
"MEX",2022,"availability_implementation",0.51
"MEX",2022,"availability_policy",0.5
"MEX",2022,"availability_release",0.05
"MEX",2022,"availability_score",0.35
"MEX",2022,"accessibility_implementation",0.58
"MEX",2022,"accessibility_policy",0.58
"MEX",2022,"accessibility_release",0
"MEX",2022,"accessibility_score",0.39
"MEX",2022,"reuse_dataliteracy",0
"MEX",2022,"reuse_monitoring",0
"MEX",2022,"reuse_promotion",0.21
"MEX",2022,"reuse_score",0.07
"NLD",2022,"availability_implementation",0.52
"NLD",2022,"availability_policy",0.39
"NLD",2022,"availability_release",0.05
"NLD",2022,"availability_score",0.32
"NLD",2022,"accessibility_implementation",0.96
"NLD",2022,"accessibility_policy",0.42
"NLD",2022,"accessibility_release",0.82
"NLD",2022,"accessibility_score",0.73
"NLD",2022,"reuse_dataliteracy",0
"NLD",2022,"reuse_monitoring",0.5
"NLD",2022,"reuse_promotion",0.11
"NLD",2022,"reuse_score",0.2
"NOR",2022,"availability_implementation",0.63
"NOR",2022,"availability_policy",0.83
"NOR",2022,"availability_release",0.5
"NOR",2022,"availability_score",0.65
"NOR",2022,"accessibility_implementation",0.91
"NOR",2022,"accessibility_policy",0.92
"NOR",2022,"accessibility_release",0.83
"NOR",2022,"accessibility_score",0.89
"NOR",2022,"reuse_dataliteracy",0.46
"NOR",2022,"reuse_monitoring",0.17
"NOR",2022,"reuse_promotion",0.52
"NOR",2022,"reuse_score",0.38
"NZL",2022,"availability_implementation",0.28
"NZL",2022,"availability_policy",0.47
"NZL",2022,"availability_release",0.13
"NZL",2022,"availability_score",0.29
"NZL",2022,"accessibility_implementation",0.54
"NZL",2022,"accessibility_policy",0.38
"NZL",2022,"accessibility_release",0.63
"NZL",2022,"accessibility_score",0.51
"NZL",2022,"reuse_dataliteracy",0.21
"NZL",2022,"reuse_monitoring",0.33
"NZL",2022,"reuse_promotion",0
"NZL",2022,"reuse_score",0.18
"PER",2022,"availability_implementation",0.41
"PER",2022,"availability_policy",0.9
"PER",2022,"availability_release",0.26
"PER",2022,"availability_score",0.52
"PER",2022,"accessibility_implementation",0.64
"PER",2022,"accessibility_policy",0.83
"PER",2022,"accessibility_release",0
"PER",2022,"accessibility_score",0.49
"PER",2022,"reuse_dataliteracy",0.97
"PER",2022,"reuse_monitoring",0.17
"PER",2022,"reuse_promotion",0.54
"PER",2022,"reuse_score",0.56
"POL",2022,"availability_implementation",0.4
"POL",2022,"availability_policy",0.97
"POL",2022,"availability_release",0.56
"POL",2022,"availability_score",0.64
"POL",2022,"accessibility_implementation",0.89
"POL",2022,"accessibility_policy",1
"POL",2022,"accessibility_release",1
"POL",2022,"accessibility_score",0.96
"POL",2022,"reuse_dataliteracy",1
"POL",2022,"reuse_monitoring",0.42
"POL",2022,"reuse_promotion",0.85
"POL",2022,"reuse_score",0.75
"PRT",2022,"availability_implementation",0.46
"PRT",2022,"availability_policy",0.47
"PRT",2022,"availability_release",0.06
"PRT",2022,"availability_score",0.33
"PRT",2022,"accessibility_implementation",0.64
"PRT",2022,"accessibility_policy",0.92
"PRT",2022,"accessibility_release",0.52
"PRT",2022,"accessibility_score",0.69
"PRT",2022,"reuse_dataliteracy",0.17
"PRT",2022,"reuse_monitoring",0.08
"PRT",2022,"reuse_promotion",0.26
"PRT",2022,"reuse_score",0.17
"ROU",2022,"availability_implementation",0.18
"ROU",2022,"availability_policy",0.36
"ROU",2022,"availability_release",0.24
"ROU",2022,"availability_score",0.26
"ROU",2022,"accessibility_implementation",0.59
"ROU",2022,"accessibility_policy",0.33
"ROU",2022,"accessibility_release",0.83
"ROU",2022,"accessibility_score",0.59
"ROU",2022,"reuse_dataliteracy",0.21
"ROU",2022,"reuse_monitoring",0.33
"ROU",2022,"reuse_promotion",0.3
"ROU",2022,"reuse_score",0.28
"SVK",2022,"availability_implementation",0.38
"SVK",2022,"availability_policy",0.69
"SVK",2022,"availability_release",0.61
"SVK",2022,"availability_score",0.56
"SVK",2022,"accessibility_implementation",0.63
"SVK",2022,"accessibility_policy",0.83
"SVK",2022,"accessibility_release",0.46
"SVK",2022,"accessibility_score",0.64
"SVK",2022,"reuse_dataliteracy",0.24
"SVK",2022,"reuse_monitoring",0.17
"SVK",2022,"reuse_promotion",0.2
"SVK",2022,"reuse_score",0.2
"SVN",2022,"availability_implementation",0.66
"SVN",2022,"availability_policy",0.73
"SVN",2022,"availability_release",0.63
"SVN",2022,"availability_score",0.67
"SVN",2022,"accessibility_implementation",0.84
"SVN",2022,"accessibility_policy",0.75
"SVN",2022,"accessibility_release",0.6
"SVN",2022,"accessibility_score",0.73
"SVN",2022,"reuse_dataliteracy",0.94
"SVN",2022,"reuse_monitoring",0.58
"SVN",2022,"reuse_promotion",0.32
"SVN",2022,"reuse_score",0.61
"SWE",2022,"availability_implementation",0.57
"SWE",2022,"availability_policy",0.79
"SWE",2022,"availability_release",0.62
"SWE",2022,"availability_score",0.66
"SWE",2022,"accessibility_implementation",0.64
"SWE",2022,"accessibility_policy",1
"SWE",2022,"accessibility_release",0.55
"SWE",2022,"accessibility_score",0.73
"SWE",2022,"reuse_dataliteracy",0.86
"SWE",2022,"reuse_monitoring",0.5
"SWE",2022,"reuse_promotion",0.38
"SWE",2022,"reuse_score",0.58
"TUR",2022,"availability_implementation",0
"TUR",2022,"availability_policy",0.25
"TUR",2022,"availability_release",0.17
"TUR",2022,"availability_score",0.14
"TUR",2022,"accessibility_implementation",0
"TUR",2022,"accessibility_policy",0
"TUR",2022,"accessibility_release",0
"TUR",2022,"accessibility_score",0
"TUR",2022,"reuse_dataliteracy",0.17
"TUR",2022,"reuse_monitoring",0
"TUR",2022,"reuse_promotion",0.25
"TUR",2022,"reuse_score",0.14
