"cc_iso3c","ref_year","variable","value"
"LTU",2023,"composite_rank",14
"ESP",2023,"digital_design",0.697
"ESP",2023,"data_driven",0.529
"ESP",2023,"govt_as_platform",0.616
"ESP",2023,"open_default",0.647
"ESP",2023,"user_driven",0.508
"ESP",2023,"proactiveness",0.598
"ESP",2023,"composite_index",0.599
"ESP",2023,"composite_rank",15
"LVA",2023,"digital_design",0.685
"LVA",2023,"data_driven",0.654
"LVA",2023,"govt_as_platform",0.678
"LVA",2023,"open_default",0.629
"LVA",2023,"user_driven",0.551
"LVA",2023,"proactiveness",0.385
"LVA",2023,"composite_index",0.597
"LVA",2023,"composite_rank",16
"CZE",2023,"digital_design",0.613
"CZE",2023,"data_driven",0.679
"CZE",2023,"govt_as_platform",0.631
"CZE",2023,"open_default",0.642
"CZE",2023,"user_driven",0.571
"CZE",2023,"proactiveness",0.421
"CZE",2023,"composite_index",0.593
"CZE",2023,"composite_rank",17
"TUR",2023,"digital_design",0.689
"TUR",2023,"data_driven",0.554
"TUR",2023,"govt_as_platform",0.607
"TUR",2023,"open_default",0.235
"TUR",2023,"user_driven",0.669
"TUR",2023,"proactiveness",0.76
"TUR",2023,"composite_index",0.586
"TUR",2023,"composite_rank",18
"ITA",2023,"digital_design",0.684
"ITA",2023,"data_driven",0.534
"ITA",2023,"govt_as_platform",0.59
"ITA",2023,"open_default",0.549
"ITA",2023,"user_driven",0.65
"ITA",2023,"proactiveness",0.461
"ITA",2023,"composite_index",0.578
"ITA",2023,"composite_rank",19
"POL",2023,"digital_design",0.627
"POL",2023,"data_driven",0.598
"POL",2023,"govt_as_platform",0.667
"POL",2023,"open_default",0.502
"POL",2023,"user_driven",0.615
"POL",2023,"proactiveness",0.415
"POL",2023,"composite_index",0.571
"POL",2023,"composite_rank",20
"LUX",2023,"digital_design",0.672
"LUX",2023,"data_driven",0.476
"LUX",2023,"govt_as_platform",0.675
"LUX",2023,"open_default",0.411
"LUX",2023,"user_driven",0.534
"LUX",2023,"proactiveness",0.637
"LUX",2023,"composite_index",0.567
"LUX",2023,"composite_rank",21
"NLD",2023,"digital_design",0.679
"NLD",2023,"data_driven",0.513
"NLD",2023,"govt_as_platform",0.579
"NLD",2023,"open_default",0.521
"NLD",2023,"user_driven",0.442
"NLD",2023,"proactiveness",0.639
"NLD",2023,"composite_index",0.562
"NLD",2023,"composite_rank",22
"AUT",2023,"digital_design",0.766
"AUT",2023,"data_driven",0.38
"AUT",2023,"govt_as_platform",0.773
"AUT",2023,"open_default",0.416
"AUT",2023,"user_driven",0.483
"AUT",2023,"proactiveness",0.465
"AUT",2023,"composite_index",0.547
"AUT",2023,"composite_rank",23
"BEL",2023,"digital_design",0.652
"BEL",2023,"data_driven",0.543
"BEL",2023,"govt_as_platform",0.664
"BEL",2023,"open_default",0.347
"BEL",2023,"user_driven",0.58
"BEL",2023,"proactiveness",0.448
"BEL",2023,"composite_index",0.539
"BEL",2023,"composite_rank",24
"MEX",2023,"digital_design",0.658
"MEX",2023,"data_driven",0.473
"MEX",2023,"govt_as_platform",0.638
"MEX",2023,"open_default",0.466
"MEX",2023,"user_driven",0.479
"MEX",2023,"proactiveness",0.501
"MEX",2023,"composite_index",0.536
"MEX",2023,"composite_rank",25
"SWE",2023,"digital_design",0.486
"SWE",2023,"data_driven",0.746
"SWE",2023,"govt_as_platform",0.489
"SWE",2023,"open_default",0.512
"SWE",2023,"user_driven",0.436
"SWE",2023,"proactiveness",0.478
"SWE",2023,"composite_index",0.525
"SWE",2023,"composite_rank",26
"NZL",2023,"digital_design",0.588
"NZL",2023,"data_driven",0.549
"NZL",2023,"govt_as_platform",0.437
"NZL",2023,"open_default",0.297
"NZL",2023,"user_driven",0.519
"NZL",2023,"proactiveness",0.61
"NZL",2023,"composite_index",0.5
"NZL",2023,"composite_rank",27
"SVN",2023,"digital_design",0.559
"SVN",2023,"data_driven",0.489
"SVN",2023,"govt_as_platform",0.621
"SVN",2023,"open_default",0.465
"SVN",2023,"user_driven",0.328
"SVN",2023,"proactiveness",0.527
"SVN",2023,"composite_index",0.498
"SVN",2023,"composite_rank",28
"ISR",2023,"digital_design",0.536
"ISR",2023,"data_driven",0.472
"ISR",2023,"govt_as_platform",0.573
"ISR",2023,"open_default",0.542
"ISR",2023,"user_driven",0.669
"ISR",2023,"proactiveness",0.179
"ISR",2023,"composite_index",0.495
"ISR",2023,"composite_rank",29
"HUN",2023,"digital_design",0.593
"HUN",2023,"data_driven",0.677
"HUN",2023,"govt_as_platform",0.413
"HUN",2023,"open_default",0.456
"HUN",2023,"user_driven",0.432
"HUN",2023,"proactiveness",0.374
"HUN",2023,"composite_index",0.491
"HUN",2023,"composite_rank",30
"JPN",2023,"digital_design",0.609
"JPN",2023,"data_driven",0.525
"JPN",2023,"govt_as_platform",0.505
"JPN",2023,"open_default",0.389
"JPN",2023,"user_driven",0.44
"JPN",2023,"proactiveness",0.431
"JPN",2023,"composite_index",0.483
"JPN",2023,"composite_rank",31
"CHL",2023,"digital_design",0.407
"CHL",2023,"data_driven",0.469
"CHL",2023,"govt_as_platform",0.374
"CHL",2023,"open_default",0.25
"CHL",2023,"user_driven",0.383
"CHL",2023,"proactiveness",0.504
"CHL",2023,"composite_index",0.398
"CHL",2023,"composite_rank",32
"CRI",2023,"digital_design",0.283
"CRI",2023,"data_driven",0.317
"CRI",2023,"govt_as_platform",0.118
"CRI",2023,"open_default",0.288
"CRI",2023,"user_driven",0.321
"CRI",2023,"proactiveness",0.019
"CRI",2023,"composite_index",0.224
"CRI",2023,"composite_rank",33
"PER",2023,"digital_design",0.78
"PER",2023,"data_driven",0.79
"PER",2023,"govt_as_platform",0.53
"PER",2023,"open_default",0.512
"PER",2023,"user_driven",0.814
"PER",2023,"proactiveness",0.292
"PER",2023,"composite_index",0.62
"BRA",2023,"digital_design",0.622
"BRA",2023,"data_driven",0.628
"BRA",2023,"govt_as_platform",0.645
"BRA",2023,"open_default",0.522
"BRA",2023,"user_driven",0.639
"BRA",2023,"proactiveness",0.658
"BRA",2023,"composite_index",0.619
"ARG",2023,"digital_design",0.573
"ARG",2023,"data_driven",0.443
"ARG",2023,"govt_as_platform",0.404
"ARG",2023,"open_default",0.323
"ARG",2023,"user_driven",0.45
"ARG",2023,"proactiveness",0.309
"ARG",2023,"composite_index",0.417
"HRV",2023,"digital_design",0.496
"HRV",2023,"data_driven",0.535
"HRV",2023,"govt_as_platform",0.403
"HRV",2023,"open_default",0.38
"HRV",2023,"user_driven",0.269
"HRV",2023,"proactiveness",0.063
"HRV",2023,"composite_index",0.358
"ROU",2023,"digital_design",0.42
"ROU",2023,"data_driven",0.28
"ROU",2023,"govt_as_platform",0.146
"ROU",2023,"open_default",0.243
"ROU",2023,"user_driven",0.038
"ROU",2023,"proactiveness",0.063
"ROU",2023,"composite_index",0.198
